Id	Garganega	Glera	Moscatobianco	Passerina	Vermentino
Vitvi12g00445	1542.63	782.767	481.458	1547.5	916.632
Vitvi12g00444	5.04437	4.48128	0.795735	3.34166	2.88503
Vitvi15g01007	7.68641	235.306	1.89129	134.101	114.022
Vitvi15g01006	0.880681	1.83176	0.267972	1.77153	3.51351
Vitvi15g01003	5699.43	2689.08	651.878	1637.6	3969.1
Vitvi15g01002	25.8552	15.5118	17.3727	10.6677	8.3532
Vitvi15g01001	244.08	331.554	260.058	322.782	327.599
Vitvi15g01000	164.094	179.492	192.192	154.898	164.714
Vitvi15g01219	69.7832	68.5178	63.6564	63.5448	74.2952
Vitvi15g01008	265.292	201.029	150.778	295.736	224.644
Vitvi14g01657	364.861	5.39716	0	319.494	576.042
Vitvi14g01656	168.241	141.259	119.148	160.497	144.277
Vitvi14g01655	883.477	1350.3	1225.93	1180.4	1034.01
Vitvi12g02444	120.589	25.4004	88.6935	39.3609	48.4814
Vitvi14g01653	27.4648	28.8976	22.87	24.4587	47.5388
Vitvi07g00288	2.53019	1.56905	4.09057	5.32256	1.28508
Vitvi07g00285	52.1099	57.0882	65.6022	69.1446	53.5956
Vitvi07g00284	103.325	175.739	150.183	151.745	185.272
Vitvi07g00283	132.103	199.156	150.151	162.302	186.603
Vitvi07g00282	7.26713	21.4189	29.78	19.8828	18.3035
Vitvi07g00281	0.309536	0.932926	1.05962	1.29052	0.970217
Vitvi07g00280	8.13384	3.12966	0.267972	0.260059	0
Vitvi19g00578	224.599	243.455	246.533	234.375	216.199
Vitvi19g00579	768.116	913.774	663.875	879.126	793.948
Vitvi19g00574	2.83972	1.50088	1.35534	0.898935	0
Vitvi19g00575	178.913	141.303	204.445	128.344	118.527
Vitvi19g00576	770.231	255.678	636.231	285.378	398.253
Vitvi19g00577	1346.99	1727.14	1554.46	1489.48	1618.83
Vitvi19g00570	107.9	99.5373	119.724	112.178	122.337
Vitvi19g00572	1769.58	1242.33	1043.02	1530.96	1413.93
Vitvi19g00573	424.237	450.483	460.665	423.408	368.729
Vitvi17g00396	6.23669	4.33804	4.51366	4.49767	4.47717
Vitvi05g00548	4546.7	1480.1	4949.35	1853.46	1609.59
Vitvi05g00549	480.609	334.309	1110.31	504.551	437.212
Vitvi05g00542	15309.9	9743.71	7345.87	9606.2	10839.4
Vitvi05g00543	276.379	281.293	299.645	365.7	381.332
Vitvi05g00540	45.2301	47.4725	79.6719	64.9131	37.5791
Vitvi05g00541	213.186	431.79	201.369	238.37	130.308
Vitvi05g00546	10.4163	5.51233	10.4441	31.3823	4.80813
Vitvi05g00544	3.91808	0.584994	0	1.74338	0.321425
Vitvi05g00545	570.626	629.143	649.342	657.12	675.447
Vitvi17g00392	225.066	271.32	260.907	174.121	195.254
Vitvi18g00602	23.0412	17.1158	7.21296	18.0298	19.2731
Vitvi17g00229	94.8532	115.029	103.038	100.695	110.421
Vitvi17g00391	1.33197	4.36783	3.35852	0	0.64223
Vitvi18g00601	434.208	413.531	224.771	368.848	473.97
Vitvi08g01372	184.759	187.542	225.435	175.857	204.311
Vitvi18g00600	109.847	118.975	109.164	102.474	87.0701
Vitvi14g02438	4.76887	8.15927	11.8003	24.0363	46.2633
Vitvi18g00607	89.4055	112.391	63.478	72.3593	106.331
Vitvi14g02439	2037.75	1417.06	1778.25	1964.66	1568.8
Vitvi18g00605	6.14876	5.49943	4.11832	4.81222	4.16949
Vitvi18g00604	179.139	95.7767	181.94	250.126	138.088
Vitvi14g02712	7.68852	11.5473	2.23522	6.92084	0
Vitvi14g02435	631.884	223.66	160.222	598.536	761.688
Vitvi14g02711	10.0109	14.201	6.78168	3.65621	0
Vitvi14g02710	0	7.11548	0	2.08608	2.24515
Vitvi14g00521	1542.69	1533.5	1446.59	1410.37	1385.73
Vitvi14g02431	2.13483	7.48045	12.395	8.69355	4.8189
Vitvi14g00528	470.169	475.652	479.197	498.959	494.661
Vitvi14g02719	7.44081	0	0	0	0
Vitvi12g02442	86.8158	120.661	140.991	126.678	123.961
Vitvi02g00237	369.084	413.719	424.687	492.592	477.963
Vitvi02g00236	490.545	416.543	533.944	413.742	487.597
Vitvi02g00235	710.123	588.501	1000.57	793.905	906.138
Vitvi02g00234	55.6943	42.5157	44.3023	34.5683	41.7277
Vitvi02g00232	77.1542	98.2761	135.694	86.576	102.075
Vitvi08g00692	560.233	744.314	572.045	264.119	538
Vitvi08g00691	360.245	379.604	358.627	302.403	263.096
Vitvi08g00690	4272.78	6385.48	6503.04	6724.7	7418.46
Vitvi16g00355	0.635073	1.32355	1.96315	0.250283	0.966626
Vitvi16g00353	1.25415	1.22112	0.827578	1.86513	0.321425
Vitvi16g00352	2.12683	4.16502	3.78257	3.35822	4.16528
Vitvi16g00359	70.0726	70.2748	66.2748	70.7137	81.2219
Vitvi12g02448	20.0959	2.45085	0	9.30988	8.02943
Vitvi08g01870	205.613	176.47	174.221	221.501	202.937
Vitvi08g01871	1228.2	1262.42	1263.57	1270.7	1308.21
Vitvi08g01872	953.391	924.393	1023.98	1017.7	1012.9
Vitvi08g01873	89.3701	61.7633	123.202	74.691	95.7196
Vitvi08g01874	1556.58	1728.53	1620.15	1539.49	1769.85
Vitvi08g01875	470.528	594.113	391.798	522.094	550.98
Vitvi08g01876	456.786	586.521	360.46	455.502	432.339
Vitvi08g01878	51.6625	92.108	36.5338	42.9321	52.0577
Vitvi08g01879	759.466	1138.06	886.221	874.196	982.447
Vitvi15g00151	20.9425	26.3998	22.0875	22.2049	20.5654
Vitvi05g02053	19.4508	12.0361	13.7298	10.5447	21.8487
Vitvi05g02056	16.8427	14.3162	4.11832	7.18769	2.87425
Vitvi05g02055	1.24614	0	0.263881	0.834668	0
Vitvi03g00844	179.578	239.067	248.348	222.149	233.189
Vitvi03g00843	1.07036	0	2.45907	0.834668	0
Vitvi03g00842	1419.9	1069	1121.01	822.236	1028.69
Vitvi03g00848	8.36141	16.3977	4.78982	3.78475	8.68008
Vitvi15g00044	444.475	417.039	416.549	470.467	465.439
Vitvi18g01753	2.13483	0.932926	1.32759	0.844444	1.27852
Vitvi18g01750	15.6744	13.7611	15.314	18.9643	16.3953
Vitvi15g00045	1.19022	2.17539	0.59963	0.844444	0.966626
Vitvi18g01758	1.13429	3.736	3.73116	3.0339	6.43072
Vitvi18g01759	44.869	248.493	112.723	245.804	152.942
Vitvi08g01254	3406.14	3070.05	2584.05	2961.19	2586.94
Vitvi08g01256	476.556	557.008	536.015	542.765	499.376
Vitvi08g01257	313.861	222.241	177.658	411.678	212.77
Vitvi08g01250	17.8891	6.90648	3.35443	17.2943	14.1775
Vitvi08g01252	1.3959	0.894536	0.531854	5.76629	0
Vitvi08g01253	7.92613	31.9694	53.7802	32.6944	65.7929
Vitvi08g01259	131.474	164.706	100.809	177.01	241.36
Vitvi15g00048	67.3965	78.3725	48.8643	65.9895	80.2468
Vitvi06g01411	224.825	397.623	592.958	290.944	313.124
Vitvi06g01415	728.852	478.987	587.803	526.303	442.084
Vitvi18g00481	74.7377	424.953	255.002	348.793	213.994
Vitvi18g00480	421.261	496.966	361.711	562.843	329.643
Vitvi18g00483	27.5968	19.9631	24.5106	21.9816	27.0061
Vitvi18g00482	795.959	877.222	991.535	981.212	545.128
Vitvi18g00485	467.067	491.721	501.587	560.046	584.924
Vitvi18g00487	232.644	258.193	239.849	241.295	197.128
Vitvi18g00486	342.983	336.193	364.713	415.82	418.17
Vitvi18g00489	1520.3	953.489	1532.93	1222.89	1046.1
Vitvi18g00488	147.698	96.0086	165.035	142.253	138.411
Vitvi06g01417	838.106	802.272	773.826	721.78	782.75
Vitvi02g00798	27.4487	10.3049	37.8492	9.25721	0.317835
Vitvi02g00790	299.045	424.551	445.781	417.262	420.365
Vitvi02g00791	3.91008	6.13142	8.6206	7.35415	5.47957
Vitvi02g00794	129.416	138.257	153.818	161.944	129.357
Vitvi02g00795	2.95958	0.602039	1.16333	1.34501	0.642851
Vitvi18g01284	86.8956	127.726	129.476	109.17	109.524
Vitvi18g01285	224.501	60.9747	24.102	342.372	80.1737
Vitvi18g01281	18.2726	1.82746	1.93131	4.50445	2.89097
Vitvi18g00159	162.009	50.2329	58.6836	190.301	19.5611
Vitvi18g00158	2693.88	4262.26	3025.76	3972.65	4005.46
Vitvi18g00157	380.125	446.995	509.921	409.39	417.871
Vitvi18g00156	0	1.18703	1.6274	0.500566	0.317835
Vitvi18g00154	842.977	353.909	204.04	430.272	464.278
Vitvi18g00153	1917.23	677.625	370.088	1065.98	737.743
Vitvi18g00152	793.299	924.42	392.175	422.97	612.434
Vitvi18g00151	108.012	120.604	110.905	80.954	124.576
Vitvi18g00150	23.7224	39.0312	11.6106	23.4164	21.7848
Vitvi14g01358	1374.38	1314.31	2711.79	1250.5	1185.28
Vitvi14g01357	11.8401	14.6837	5.24162	14.4453	8.35866
Vitvi14g01352	8.48338	12.2775	0	0.250283	0
Vitvi13g00515	387.215	485.167	330.766	445.302	402.851
Vitvi13g00516	3.7204	3.75305	3.86671	1.59529	2.24577
Vitvi17g00231	0.317537	1.53927	1.33168	0	0.64223
Vitvi17g00238	1011.09	1199.05	1362.26	1357.59	1205.68
Vitvi09g01383	52.0119	53.841	53.9311	52.2109	53.9366
Vitvi09g01380	1.33197	90.4163	5.05377	0.760625	5.47846
Vitvi09g01389	1284.06	1443.77	1439.06	1323.8	1453.74
Vitvi09g01388	140.99	130.954	179.215	156.644	115.6
Vitvi04g01105	0.619072	0.602039	0.267972	0.260059	0.64223
Vitvi04g01108	1.44382	17.7812	9.60105	2.41041	0.324396
Vitvi01g00513	20.082	0.623384	2.25888	15.9313	5.77537
Vitvi18g00501	87.8081	73.437	74.0495	96.9951	122.056
Vitvi19g01032	909.234	479.083	4068.71	3138.48	257.435
Vitvi18g00507	15.5048	3.06563	7.72524	4.77429	4.49029
Vitvi17g01186	25.6272	17.7342	15.7935	21.0741	10.2961
Vitvi17g01181	26.3885	33.8138	26.2817	23.515	29.565
Vitvi17g01182	0.309536	0.309542	1.39537	0.780177	1.59932
Vitvi09g00472	14.5481	8.8961	6.37808	7.48269	5.46348
Vitvi09g00473	39.329	21.8777	49.7018	62.72	41.1084
Vitvi09g00470	36.9888	16.2657	38.416	34.3004	13.1727
Vitvi09g00476	26.7757	4.04555	8.12058	11.8169	6.08008
Vitvi09g00477	3.68251	1.24247	3.79075	2.16013	3.20521
Vitvi09g00478	23.0336	23.2634	15.2535	16.2894	5.76584
Vitvi09g00479	9206.2	10381.1	6523.85	11721.5	6344.97
Vitvi16g01121	61.7335	89.3818	70.4844	60.5727	8.35617
Vitvi10g00966	8.41145	7.42072	2.45498	1.33523	4.81766
Vitvi10g00964	42.7757	45.0192	60.8116	58.9555	48.8363
Vitvi10g00968	26.3725	30.2313	24.0906	38.5195	35.6695
Vitvi19g00915	40.5231	26.8519	17.35	34.3278	15.7619
Vitvi08g00868	1458.45	433.219	331.553	308.316	425.402
Vitvi08g00869	1229.76	1313.61	1133.51	1154.85	1059.95
Vitvi08g00860	101.08	89.871	91.9158	118.081	106.703
Vitvi08g00861	83.2492	91.3141	80.5682	82.4131	91.4876
Vitvi08g00862	404.762	475.134	489.666	462.116	462.883
Vitvi08g00863	269.549	149.648	134.052	179.76	196.63
Vitvi08g00864	983.372	1045.31	1295.93	1166.21	815.62
Vitvi08g00865	4353.5	4578.71	4826.2	4559.45	4472.77
Vitvi08g00866	1638.22	1063.31	1578.4	1711.91	749.779
Vitvi18g02992	9.79731	7.64503	5.19839	5.90993	0.960685
Vitvi18g02994	28.4594	20.3128	21.2085	4.39729	13.8401
Vitvi19g00919	5.25208	5.56331	2.96727	5.26807	2.89097
Vitvi03g00100	749.759	664.369	734.678	670.707	659.666
Vitvi03g00101	21.2142	0.309542	0	0	0
Vitvi03g00102	215.671	0.661775	0	0.908711	0.321425
Vitvi03g00103	1082.18	972.188	860.829	927.443	773.95
Vitvi03g00104	1191.04	569.575	587.654	878.22	537.211
Vitvi03g00105	357.214	198.988	203.516	307.651	179.848
Vitvi03g00106	186.141	147.81	185.287	186.255	152.031
Vitvi03g00107	1688.62	1735.76	1755.75	1376.49	1651.31
Vitvi18g02642	1968.13	1908.34	1328.64	763.223	1695.86
Vitvi09g01404	173.793	195.635	226.076	192.526	228.924
Vitvi09g01405	444.853	362.052	372.854	305.314	297.384
Vitvi09g01407	14.644	10.1427	0.299815	8.31057	14.4559
Vitvi09g01400	673.333	648.415	523.723	877.609	790.398
Vitvi09g01401	1007.99	994.465	917.303	972.133	1111.84
Vitvi09g01402	213.14	185.345	211.905	251.27	163.198
Vitvi09g01403	261.286	277.483	351.754	285.129	297.786
Vitvi09g01408	70.616	107.141	72.0685	103.272	88.293
Vitvi09g01409	1.50775	1.57335	7.79711	2.65092	0
Vitvi06g01678	21.4799	9.74365	5.29801	3.20036	9.01352
Vitvi06g01679	3.21319	4.26126	5.85353	2.31799	1.92372
Vitvi06g01672	0.253608	0.661775	0.863512	0.834668	0.960065
Vitvi06g01673	166.063	162.114	169.033	194.046	217.659
Vitvi06g01674	8.71888	12.493	3.23524	9.62625	10.2722
Vitvi06g01675	7.33106	9.25678	4.39038	12.7887	10.9234
Vitvi06g01676	13.7074	9.75655	1.05962	3.82765	11.5871
Vitvi06g01677	4.53715	1.53496	0.799826	0.898935	0.967246
Vitvi10g01769	7.60859	1.90424	0.863512	1.94895	1.60229
Vitvi18g02646	122.182	120.42	103.284	108.097	110.821
Vitvi10g01763	22.5882	19.0235	26.2908	20.4432	14.7798
Vitvi10g01767	102.735	88.6882	119.017	117.463	124.279
Vitvi10g01766	20.9285	21.6066	28.7881	22.7232	22.1432
Vitvi10g01765	158.253	137.895	152.941	118.454	123.398
Vitvi10g01764	48.5969	46.7744	52.2237	61.7345	63.5469
Vitvi12g00843	2.32451	0.91158	3.78257	5.63032	2.5636
Vitvi12g00848	2.27658	1.53496	6.03415	1.72383	10.5979
Vitvi04g00882	1.19022	3.7317	5.54962	1.65956	1.59932
Vitvi14g01859	1.26215	0.94997	9.81986	1.91962	0.317835
Vitvi14g01858	5.34591	2.70495	11.3272	4.32143	6.10398
Vitvi14g01853	4392.44	4306.08	2533.27	3440.01	3276.28
Vitvi14g01852	330.028	356.031	346.703	301.432	332.464
Vitvi11g01575	216.832	88.4155	73.9366	85.6345	49.5453
Vitvi16g01526	268.779	285.672	18.1693	358.758	158.369
Vitvi14g00108	6.71401	2.60441	1.9354	1.59529	2.24936
Vitvi17g00079	0	0.928625	2.53094	1.02068	1.2857
Vitvi14g00109	40.555	58.2131	59.024	47.835	50.4064
Vitvi17g00077	0	0.915881	1.96315	1.35479	1.29164
Vitvi17g00076	35.7702	161.307	51.7937	54.1659	100.609
Vitvi17g00075	14.3226	0.309542	0	10.3336	0
Vitvi14g02483	1.3879	1.22542	0.263881	1.35479	0.324396
Vitvi14g02482	2.28458	0	0.535945	0.324326	0.957095
Vitvi14g02481	556.098	642.189	702.105	651.168	500.63
Vitvi14g02487	667.701	950.883	791.84	853.735	983.978
Vitvi11g00798	38.4981	149.924	35.6898	46.8587	80.7136
Vitvi14g02489	34.8736	0.292497	0.531854	1.33523	0.642851
Vitvi11g00799	6.22869	4.33374	1.92313	3.09699	5.1397
Vitvi14g00100	159.101	132.52	131.773	138.451	142.331
Vitvi14g00101	14433.9	21450.9	16104.6	17546.6	22671.1
Vitvi14g00102	2085.51	1825.6	2045.57	2012.38	2006.92
Vitvi14g00104	20.3755	24.933	12.7789	16.4277	8.99011
Vitvi12g01929	1100.6	680.224	885.325	816.962	854.815
Vitvi12g01922	0.627073	3.12966	0.263881	1.77153	0.957095
Vitvi12g01927	27.5345	33.3934	27.4133	25.3399	33.4293
Vitvi12g01926	245.114	152.422	138.258	205.145	164.473
Vitvi12g01924	156.342	78.289	82.4132	122.692	101.779
Vitvi16g02009	90.4381	78.3573	69.1619	90.6368	81.5207
Vitvi16g02008	186.824	189.446	246.791	187.795	187.882
Vitvi05g01877	405.538	424.045	798.214	935.734	244.346
Vitvi16g02001	11.7823	8.27256	5.16655	6.93623	8.36349
Vitvi16g02000	503.294	614.502	674.006	557.204	675.509
Vitvi16g02003	502.318	620.392	410.953	489.83	472.031
Vitvi16g02004	115.323	134.796	79.6523	110.94	94.7692
Vitvi16g02007	9.99702	9.99964	12.9063	16.2728	14.1311
Vitvi16g02006	45.5515	39.86	43.2509	36.5198	49.1477
Vitvi15g00567	0.317537	0.292497	0.299815	0	0
Vitvi05g01879	275.205	238.386	323.511	367.305	272.839
Vitvi15g00565	95.9859	90.0299	184.162	145.926	127.237
Vitvi15g00564	237.488	220.024	214.725	217.407	182.354
Vitvi15g00563	4490.51	3049.8	1951.76	2205.41	2052.31
Vitvi15g00562	349.886	349.49	252.707	228.892	384.584
Vitvi05g01878	217.974	248.249	311.029	253.501	265.436
Vitvi15g00569	252.707	252.553	184.938	209.836	250.958
Vitvi15g00568	25.2622	17.7726	44.1544	20.9535	21.1903
Vitvi15g01282	296.357	271.308	289.366	281.353	256.96
Vitvi16g00889	2.12683	2.48493	4.85759	19.1926	0
Vitvi02g00805	1.26804	1.22542	0	1.64978	53.7005
Vitvi03g00041	329.742	331.386	493.346	367.924	311.628
Vitvi15g01218	1.45183	0.932926	1.42721	1.98389	2.88503
Vitvi14g01598	245.322	254.45	261.185	318.739	308.063
Vitvi14g01590	489.137	559.386	629.936	598.397	479.659
Vitvi14g01591	459.36	382.66	403.438	743.419	661.586
Vitvi14g01592	561.385	574.741	685.764	589.53	653.894
Vitvi14g01593	219.035	179.591	184.939	199.712	200.741
Vitvi14g01594	1577.02	1678.25	1523.06	1388.83	1362.24
Vitvi14g01595	290.67	325.618	328.229	234.447	327.298
Vitvi14g01596	287.074	197.839	314.733	177.932	175.803
Vitvi14g01597	1347.71	1277.43	1297.71	1095.56	1808.8
Vitvi07g00096	214.937	145.842	147.352	245.784	113.41
Vitvi07g00097	544.838	584.196	696.977	808.55	815.687
Vitvi07g00095	255.714	173.275	230.832	339.319	141.014
Vitvi07g00091	3.14126	3.38807	0.535945	6.40073	2.24936
Vitvi18g00594	1300	1442.26	1808.17	1248.44	1404.85
Vitvi19g00308	1757.1	3079.53	2796.63	2249.98	2308.81
Vitvi19g00306	6.85366	8.44144	1.66743	10.1837	2.24218
Vitvi19g00305	177.076	306.604	206.958	317.665	272.606
Vitvi19g00304	299.708	417.072	297.628	271.443	251.597
Vitvi19g00303	61.2818	65.3095	7.22932	24.7507	44.2878
Vitvi19g00300	2070.66	3195.72	3389.65	2999.12	2087.53
Vitvi19g02279	68.0574	2.79878	1.90765	8.48499	5.11878
Vitvi16g00098	1.95904	1.18703	2.15517	2.08608	0.960065
Vitvi16g00092	85.0081	140.757	197.991	92.4245	149.327
Vitvi16g00093	415.63	400.798	319.653	297.464	350.883
Vitvi16g00094	535.286	663.334	504.434	591.181	724.475
Vitvi16g00095	1239.73	965.819	515.767	998.446	692.458
Vitvi16g00096	485.509	545.459	438.181	486.726	580.005
Vitvi16g00097	36.1436	39.9426	32.0029	16.8433	42.4164
Vitvi19g02277	3.05543	77.8512	5.95001	64.6135	101.831
Vitvi11g01260	23.4848	17.4586	17.7258	10.1212	31.1404
Vitvi11g01265	0.253608	3.41786	0.299815	0.520118	1.28149
Vitvi11g01264	23.4529	22.6896	3.22297	19.2972	19.2642
Vitvi11g01268	6.29052	4.94852	2.26706	2.03159	4.83437
Vitvi05g01514	0.317537	0	0	5.44132	7.05624
Vitvi08g00089	2.51418	4.10098	0.831669	3.53446	3.20583
Vitvi08g00086	2.26858	4.58355	8.94407	8.56502	11.515
Vitvi08g00084	34.2683	25.0225	14.5306	34.991	71.9574
Vitvi08g00085	632.787	890.632	590.845	683.675	881.722
Vitvi08g00083	306.939	318.325	225.567	250.643	210.481
Vitvi03g00470	139.393	157.103	104.211	105.028	91.9266
Vitvi03g00471	114.187	147.697	102.571	104.697	88.0601
Vitvi03g00472	4.02994	2.4295	3.01868	1.28074	1.60589
Vitvi03g00473	4.45133	1.3022	1.66743	14.0182	0.317835
Vitvi03g00474	96.1598	97.6263	205.902	133.312	45.6074
Vitvi03g00475	51.0934	70.8815	81.2921	67.397	6.42057
Vitvi03g00477	51.251	87.5441	72.0923	101.483	87.1106
Vitvi08g01934	24.2436	21.2543	6.02597	18.5419	7.05327
Vitvi08g01937	262.744	195.379	205.671	214.098	197.971
Vitvi08g01936	1.76136	1.47953	0.299815	1.53103	0.973187
Vitvi08g01931	5.0944	2.16265	9.18429	3.35822	0
Vitvi08g01933	48.1157	35.0375	33.6908	46.322	47.5626
Vitvi08g01932	330.292	381.821	379.384	431.834	392.245
Vitvi08g00336	3.77633	0	1.69518	0	1.91716
Vitvi08g01683	4544.02	3060	3529.15	2645.54	2921.92
Vitvi08g01682	220.835	170.803	179.494	191.562	173.099
Vitvi08g01681	20.7688	19.6555	24.138	24.7578	21.201
Vitvi08g01687	248.471	228.377	313.025	252.558	234.424
Vitvi08g01686	7.58256	21.182	30.8592	30.0016	4.85046
Vitvi08g01685	550.67	444.505	411.333	365.581	547.969
Vitvi08g01684	632.427	684.659	646.225	650.789	475.35
Vitvi08g01689	179.397	189.371	121.36	161.038	173.408
Vitvi08g01688	1238.51	1383.37	2326.02	2105.34	1272.94
Vitvi01g01848	8.83663	13.234	0	17.3225	12.5341
Vitvi01g01844	288.394	211.385	340.438	241.757	193.101
Vitvi01g01845	103.031	67.1758	93.7631	105.011	103.883
Vitvi01g01846	6658.7	5277.68	6660.49	5100.59	4498.34
Vitvi01g01847	60.4752	60.2411	42.5321	59.0796	54.2939
Vitvi01g01840	0.824753	1.55201	1.69518	1.35479	0.645821
Vitvi01g01841	321.13	324.851	296.199	254.254	290.329
Vitvi01g01842	137.821	112.321	79.7643	103.225	57.511
Vitvi01g01843	118.963	138.251	91.9864	265.691	83.516
Vitvi19g00333	7.62459	5.27097	0.299815	1.26119	2.57016
Vitvi18g01120	24347.4	30852.5	24797.7	30106.8	26830.9
Vitvi18g01123	101.052	38.0622	36.9014	45.5872	22.4819
Vitvi18g01122	312.532	281.51	343.018	315.617	341.464
Vitvi18g01124	16084.1	13686.2	16477.5	16996.9	24136.7
Vitvi18g01126	342.949	448.648	996.873	953.579	315.799
Vitvi18g01129	263.589	154.539	293.426	372.799	222.87
Vitvi18g00838	557.367	266.415	465.708	422.083	265.883
Vitvi18g00839	87.0115	26.8824	51.4742	87.6892	26.9897
Vitvi18g00834	450.238	505.568	649.466	423.363	544.727
Vitvi18g00835	357.106	147.652	526.739	245.401	278.33
Vitvi18g00836	50.7574	10.0447	9.3476	13.2415	32.4643
Vitvi18g00837	3.20519	0	1.13558	2.92193	0.324396
Vitvi18g00830	187.778	171.405	179.666	202.589	176.257
Vitvi18g00831	2.02297	0	0.59963	1.09473	5.79146
Vitvi18g00832	1168.93	1297.86	1471.76	1151.58	1179.45
Vitvi18g00833	4.91062	6.58592	22.8874	26.8301	8.03612
Vitvi13g00499	4.78276	0	0.567788	0.844444	0.642851
Vitvi13g00498	332.483	337.299	273.024	221.864	288.182
Vitvi13g00495	303.582	310.502	250.255	246.716	327.368
Vitvi13g00494	176.413	153.284	131.385	111.082	162.157
Vitvi13g00496	2253.21	3085.91	2581.21	2845.43	2432.77
Vitvi13g00491	63.5646	47.2953	52.1199	50.3965	64.2524
Vitvi13g00493	661.633	475.25	479.64	511.017	642.381
Vitvi13g00492	31.0513	20.0444	36.7618	40.9115	26.3681
Vitvi09g02002	8.56499	0.877491	0.263881	1.02068	25.0921
Vitvi09g01882	10.0748	19.8201	14.2102	15.1653	6.76527
Vitvi09g01883	1.70543	2.47219	1.66334	1.34501	1.59932
Vitvi09g01884	67.8962	48.2157	31.5129	63.0436	60.0879
Vitvi04g01862	0	0	8.77258	0	0
Vitvi09g01889	157.718	21.2569	46.6404	36.0688	105.087
Vitvi13g00728	2.83972	4.97847	4.68611	6.20493	3.20818
Vitvi13g00722	44.5749	30.2765	43.836	38.5085	39.4776
Vitvi13g00725	0.253608	1.57335	0.863512	1.36456	0
Vitvi04g00461	1.19822	0.623384	0	1.26119	0.317835
Vitvi04g00462	493.828	563.841	629.549	588.668	741.632
Vitvi04g00463	336.098	400.682	484.864	446.622	381.428
Vitvi04g00464	268.025	782.54	216.86	415.764	922.195
Vitvi04g00465	40117.3	30526.5	24718	35924.4	30915.3
Vitvi04g00466	8440.85	6593.47	6179.01	7226.44	6322.94
Vitvi04g00467	1.19822	0.602039	0	1.93917	0.648791
Vitvi04g00468	0.563144	2.76039	1.12739	4.83177	5.44207
Vitvi04g00469	294.257	285.792	235.734	318.56	324.122
Vitvi14g01246	3680.02	2562.88	3348.29	2980.56	2361.01
Vitvi14g01247	394.789	978.382	418.898	411.089	751.019
Vitvi14g01240	486.508	1278.63	1035.76	752.22	1128.95
Vitvi14g01241	0	0.309542	0	0.250283	0.63926
Vitvi14g01242	3.41087	1.8786	1.05962	2.43974	0.645821
Vitvi14g01243	0	1.20838	0	0	3.53617
Vitvi11g00497	1.70543	0.623384	1.39946	1.78131	0.960065
Vitvi11g00496	92.1915	99.9345	121.835	93.5188	89.0299
Vitvi11g00495	666.192	495.508	554.035	529.025	456.989
Vitvi11g00494	242.837	234.671	234.842	305.938	267.943
Vitvi11g00493	374.158	289.558	390.27	311.715	379.631
Vitvi11g00498	0.880681	1.22542	2.75889	3.53446	0.970217
Vitvi09g01265	385.827	389.569	411.719	448.454	395.449
Vitvi09g01260	76.1697	137.106	83.4122	62.7095	141.458
Vitvi09g01262	398.316	669.828	610.236	566.255	538.035
Vitvi09g01263	212.765	288.311	288.884	244.208	296.801
Vitvi13g02383	488.807	574.54	467.681	500.181	444.297
Vitvi09g01269	77.3398	43.9098	29.2112	60.1933	40.4562
Vitvi13g02385	338.412	338.247	305.083	325.158	358.442
Vitvi13g02384	396.396	380.284	282.929	269.163	347.979
Vitvi10g01954	0	0	2.6952	1.79109	4.48559
Vitvi10g01955	0.816752	0.602039	0	0.520118	10.6127
Vitvi10g01951	22.4982	90.0943	60.4119	51.0811	155.116
Vitvi10g01952	9.80734	9.61331	13.0828	15.1665	11.8912
Vitvi12g00230	4.64901	0.309542	0	3.75542	2.56657
Vitvi12g00231	14.3424	9.95092	0.83576	11.0826	6.43432
Vitvi12g00232	145.72	140.945	147.29	134.116	140.067
Vitvi12g00233	814.884	600.438	842.547	894.939	816.909
Vitvi12g00234	1305.94	890.281	1252.89	922.782	990.447
Vitvi12g00235	743.136	729.474	663.661	778.254	609.151
Vitvi12g00236	65.7873	77.625	74.2865	91.2768	94.4381
Vitvi13g00909	102.618	455.813	300.573	261.833	116.497
Vitvi10g00023	276.575	270.156	229.809	300.713	369.223
Vitvi10g00022	151.946	154.417	251.416	166.521	141.494
Vitvi10g00020	10.4424	54.766	26.971	38.0444	39.8006
Vitvi10g00027	543.697	143.781	411.877	711.296	487.858
Vitvi10g00026	45.6015	0.309542	18.6315	25.5278	48.2295
Vitvi10g00025	127.511	143.669	127.697	120.229	172.37
Vitvi10g00024	1.6335	0.292497	3.02686	2.98502	0.963656
Vitvi10g00029	1510.14	1878.99	2233.29	1077.24	1691.93
Vitvi10g00028	132.839	106.183	155.049	188.784	109.494
Vitvi13g02317	39.1133	18.3063	28.4728	28.7286	14.4428
Vitvi14g02664	5.72737	6.1655	0	4.47812	6.09977
Vitvi13g02311	29.933	50.4718	36.8592	25.3185	26.9686
Vitvi13g02313	397.254	214.16	154.959	203.475	231.316
Vitvi06g00310	2.83172	8.95568	0	1.77153	8.65619
Vitvi06g00311	1302.28	613.94	642.393	761.523	649.127
Vitvi06g00312	651.356	714.304	797.674	646.53	655.614
Vitvi06g00313	401.977	447.992	436.157	523.398	413.887
Vitvi06g00314	379.013	440.972	461.632	587.038	462.783
Vitvi06g00315	2234.48	2284.81	2627.21	2477.84	1916.63
