Id	Garganega	Glera	Moscatobianco	Passerina	Vermentino
Vitvi07g02081	123.314	61.2269	81.9115	100.511	82.1057
Vitvi07g02086	540.802	443.465	535.857	492.828	611.783
Vitvi07g02085	23.9819	28.4735	20.9608	11.4097	43.0616
Vitvi07g02084	229.23	275.314	267.711	196.611	240.393
Vitvi07g02551	0.729403	1.06382	0.380075	0.57052	2.58193
Vitvi07g02550	0.729403	1.26739	2.00194	0.945569	2.10021
Vitvi07g02553	0	0	9.82239	0	0.39355
Vitvi07g02554	29.4102	34.3079	53.1676	43.4863	40.2902
Vitvi07g02559	3.49665	7.78359	4.66979	4.77426	4.90277
Vitvi07g02558	25.5358	36.9758	34.6335	29.4824	39.7636
Vitvi15g00668	27.9003	21.6115	17.9625	20.0078	16.9132
Vitvi15g00660	25.5397	2.44079	5.27875	12.2185	10.9179
Vitvi15g00661	8.85162	0	2.82941	0	0
Vitvi15g00662	0.39951	1.48656	0	3.27223	0.390124
Vitvi15g00663	63.8602	15.4576	15.0749	63.8832	19.0981
Vitvi15g00667	1.53208	3.56678	3.65689	1.74148	2.57165
Vitvi08g00709	7.32319	18.1078	0	37.364	0
Vitvi08g00701	3.96578	4.84976	3.65689	3.91788	0.702353
Vitvi08g00703	110.864	127.708	147.571	59.7455	56.654
Vitvi02g01451	271.96	423.393	270.44	850.276	879.194
Vitvi02g01452	457.105	353.006	793.627	643.371	645.246
Vitvi02g01453	83.3594	109.268	66.5427	101.981	66.6119
Vitvi02g01457	288.747	303.959	211.517	232.525	204.453
Vitvi02g01459	7.95	9.80164	6.67173	16.9151	13.5033
Vitvi18g02538	11.868	730.385	321.807	372.835	155.765
Vitvi16g00148	360.374	547.887	424.977	338.099	447.164
Vitvi16g00149	0	0	0	0	0
Vitvi15g01139	18.9568	39.8312	29.3798	64.2448	25.1036
Vitvi15g01138	40.384	16.1608	35.1506	9.30723	20.5711
Vitvi15g01132	118.781	113.727	85.7784	126.717	172.392
Vitvi15g01131	41.2085	54.8629	44.1854	48.1097	65.7994
Vitvi15g01136	169.082	255.914	141.076	219.304	53.4946
Vitvi15g01135	198.408	146.485	155.858	203.437	169.649
Vitvi15g01134	1636.1	1577.53	1410.29	1306.4	2483.04
Vitvi18g01060	0	0	0	0	0
Vitvi18g01063	5.23027	4.02798	6.87605	0	0
Vitvi18g01064	410.78	643.971	517.351	545.842	449.281
Vitvi18g01066	221.121	185.481	233.132	219.968	178.687
Vitvi18g01067	711.564	643.842	663.629	557.47	606.808
Vitvi18g01068	21.5628	21.3851	30.9277	24.1535	34.1221
Vitvi18g01069	187.632	222.637	296.538	246.213	289.202
Vitvi18g00333	595.738	564.136	480.72	490.333	454.553
Vitvi18g00331	1574.42	2017.14	1845.67	2009.13	1605.22
Vitvi18g00330	717.793	601.782	494.741	623.012	476.302
Vitvi18g00337	431.212	466.23	629.936	464.617	495.492
Vitvi18g00336	14115.6	10928.3	8462	15702.6	8130.4
Vitvi18g00335	874.142	712.136	1133.76	1676.56	762.548
Vitvi18g00334	218.209	166.76	99.0973	159.194	157.929
Vitvi18g00339	49.9684	53.027	108.333	113.167	45.4507
Vitvi18g00338	250.251	205.217	237.139	225.39	193.659
Vitvi02g00468	536.717	413.614	902.149	421.649	760.111
Vitvi02g00469	14.3754	0.289452	8.29477	0	29.945
Vitvi02g00462	36.7005	81.266	28.7904	28.116	71.5081
Vitvi02g00460	2.43735	5.47609	2.03502	5.82427	4.8283
Vitvi02g00461	2.69397	1.7286	2.1543	1.03536	1.39785
Vitvi02g00467	10.9042	3.01158	7.48266	4.12801	9.354
Vitvi02g00464	206.388	180.5	224.556	112.732	170.299
Vitvi13g00378	76.6917	34.9825	644.236	495.214	506.025
Vitvi13g02208	2.03419	8.67481	3.82695	15.8511	0.390124
Vitvi13g02209	0	0	12.1267	0	0
Vitvi13g02203	55.8296	42.1624	29.2544	29.8239	31.0886
Vitvi13g02206	4.26635	0	0	0	0
Vitvi13g02204	12.0698	8.44837	4.39128	1.03536	4.50579
Vitvi13g02205	0.329893	0.954233	3.42067	2.62658	1.40471
Vitvi19g00899	43.3123	16.2467	14.8888	11.0939	20.9163
Vitvi14g01468	378.171	250.318	272.442	222.983	249.403
Vitvi14g01469	0.39951	3.41062	2.46588	1.30596	1.54401
Vitvi14g01460	215.878	246.915	286.121	218.112	240.269
Vitvi14g01462	628.349	786.924	573.899	550.282	585.436
Vitvi14g01463	471.868	426.646	362.016	413.014	344.995
Vitvi14g01464	762.202	761.186	836.386	508.205	665.731
Vitvi14g01465	616.907	654.928	795.254	436.429	422.883
Vitvi14g01466	1389.14	1642.16	1718.79	1889.95	1625.51
Vitvi14g01467	163.471	173.17	96.1509	172.827	102.101
Vitvi18g03130	0.79902	0	0	1.39575	1.40128
Vitvi19g00761	196.397	131.269	336.326	93.6088	29.2563
Vitvi19g00760	6014.57	6180.68	6075.84	4811.1	3260.68
Vitvi19g00762	223.71	397.441	380.854	343.384	321.05
Vitvi19g00767	395.186	320.646	358.055	250.352	280.922
Vitvi19g00766	68.8373	60.5444	77.0567	63.8282	87.3155
Vitvi19g00768	3.68731	2.96416	2.92981	0.375049	0.698927
Vitvi02g01335	292.386	312.356	256.272	305.684	284.311
Vitvi02g01337	6.34464	2.61255	6.50284	1.30596	5.38449
Vitvi02g01336	22.545	31.2749	20.0813	51.5945	31.2883
Vitvi02g01331	1869.79	1723.8	2707.78	2214.35	1844.8
Vitvi02g01330	1.0593	0	4.28971	0	0.390124
Vitvi02g01333	11.5015	16.0357	16.586	34.8253	8.4111
Vitvi02g01332	2088.64	1900.65	2834.45	2015.26	2442.99
Vitvi02g01339	52.2632	50.5783	40.8567	46.7115	19.9779
Vitvi08g02398	0.729403	0.289452	0	0.57052	0
Vitvi12g02333	135.475	88.3293	130.703	67.6935	26.9565
Vitvi08g02390	204.709	173.307	165.755	178.937	146.58
Vitvi08g02391	976.869	906.088	895.043	833.19	996.965
Vitvi08g02392	601.276	695.794	545.578	801.343	678.2
Vitvi08g02393	0.436147	1.81447	1.30912	0.28526	0.702353
Vitvi08g02394	7680.68	2661.18	2132.36	7993.04	6206.94
Vitvi08g02395	20.4634	0.375328	12.7026	1.08117	56.1349
Vitvi08g02396	1.09593	0.66478	2.98177	0.375049	1.56735
Vitvi08g02397	36.9681	35.0683	9.585	40.0492	46.5164
Vitvi12g02332	1.53208	2.21351	7.61731	2.77684	2.02231
Vitvi10g01876	5.13498	0.688489	1.75651	0.660309	1.71351
Vitvi14g00738	18.7737	38.8761	22.8685	24.633	18.1854
Vitvi17g00360	171.7	26.4156	46.4194	77.9524	36.0881
Vitvi14g00736	216.486	222.642	210.302	307.668	242.981
Vitvi17g01016	0	11.2555	0	0	0
Vitvi17g01017	1.31957	0	0	0.93091	0.308803
Vitvi17g01015	447.726	416.83	406.466	395.914	414.598
Vitvi17g00111	1635.47	1553.69	1339.86	1267.95	1354
Vitvi11g00158	1184.9	817.667	1071.5	975.332	912.74
Vitvi11g00159	56.7823	45.8009	18.3921	23.8639	15.997
Vitvi11g00152	9186.59	9992.27	9098.65	9352.08	9377.53
Vitvi11g00153	287.129	384.227	676.267	623.299	489.909
Vitvi11g00150	735.039	628.568	601.818	632.098	600.197
Vitvi11g00151	197.334	185.973	151.746	120.928	145.804
Vitvi11g00156	7.58347	3.54307	2.99713	2.02674	12.4619
Vitvi11g00157	302.425	287.833	381.428	360.582	350.352
Vitvi11g00154	196.499	264.026	277.519	202.298	222.333
Vitvi11g00155	1008.76	813.451	636.387	850.168	743.704
Vitvi12g02336	4.59258	4.72459	5.34608	4.57819	6.47011
Vitvi03g00368	0.329893	0.399037	0.894793	0.945569	1.40128
Vitvi03g00369	0.835657	1.54873	0.810935	0.735439	0.390124
Vitvi03g00365	33.5998	117.262	27.9734	26.7929	47.3399
Vitvi03g00367	310.404	232.405	272.381	278.797	294.617
Vitvi03g00360	2.76725	2.97228	4.07121	3.64728	4.60082
Vitvi03g00361	43.8477	40.456	59.4116	46.3767	40.2624
Vitvi03g00363	0.329893	1.1734	0.894793	0	2.5785
Vitvi17g00941	15.7646	1.55685	517.743	17.6524	2.24637
Vitvi18g03011	17.5347	32.073	37.8253	17.2468	16.9399
Vitvi18g03016	4.98462	2.36967	0.447396	2.34132	3.50149
Vitvi18g03019	6.82109	9.05098	4.63671	8.67624	6.87394
Vitvi03g00098	215.518	145.577	163.158	211.914	267.876
Vitvi03g00099	181.783	161.35	189.149	172.672	156.217
Vitvi03g00090	1.42583	0	0.43086	0	2.01888
Vitvi03g00097	1165.17	707.905	521.377	844.68	724.468
Vitvi03g00094	78.4478	0	9.84697	87.9908	4.28516
Vitvi16g00168	1486.59	1561.56	1668.9	1446.68	1687.9
Vitvi16g00169	14.936	6.89152	5.69308	15.2824	4.05768
Vitvi16g01052	4.19307	0.688489	0	0.28526	0.780248
Vitvi16g00160	156.753	468.18	176.699	430.78	554.604
Vitvi16g00162	229.817	127.308	807.416	358.959	133.212
Vitvi16g00163	86.5957	134.329	212.906	157.233	368.729
Vitvi16g00164	57.2771	92.2629	128.027	66.2276	87.9646
Vitvi16g00165	26.0416	61.5459	73.7606	28.0409	34.4172
Vitvi06g01362	3.28414	3.14403	5.15143	9.24676	3.67098
Vitvi06g01363	2.99089	4.63871	7.53345	23.9409	7.58315
Vitvi06g01360	5.33311	4.77201	6.67173	13.795	4.28173
Vitvi06g01369	0	0	11.7877	0	0.617605
Vitvi16g01055	0	0.774364	0	0	4.14243
Vitvi09g01596	219.733	258.225	162.181	273.55	291.353
Vitvi09g01597	12.4912	14.2989	14.6856	10.8966	12.5501
Vitvi09g01592	37.3895	12.5466	23.9995	22.3656	44.3946
Vitvi09g01593	259.315	696.217	422.031	289.26	361.116
Vitvi09g01590	0	0.375328	2.15312	0	1.00773
Vitvi09g01591	114.159	72.2216	58.9561	62.4423	72.1216
Vitvi19g01968	0.329893	0.578905	0.86172	1.50143	0.308803
Vitvi19g01969	78.3789	9.73947	106.696	104.889	260.058
Vitvi09g01598	429.506	370.443	472.167	447.256	232.776
Vitvi09g01599	36.6014	43.2091	23.1989	17.5638	34.3519
Vitvi01g01429	1.6017	2.50296	0.827471	1.30596	0.783674
Vitvi18g02050	0.39951	0	9.35728	0	1.17722
Vitvi18g02051	33.5445	49.0354	75.9969	35.0171	62.3395
Vitvi18g02053	27.2108	41.2417	20.5476	16.7075	19.2107
Vitvi18g02054	1.0593	2.72213	2.39855	1.59122	3.11136
Vitvi18g02055	35.74	34.7061	39.8111	51.4131	49.0739
Vitvi18g01503	403.803	332.444	389.998	367.552	387.842
Vitvi18g01502	330.541	286.074	399.804	355.373	332.916
Vitvi18g01504	2.43735	1.52502	0.878256	2.05606	1.7914
Vitvi10g01094	40.5815	29.7328	27.753	20.2197	21.2762
Vitvi10g01099	158.164	226.719	132.42	95.4997	227.252
Vitvi10g01098	10.0575	7.53259	7.61731	10.477	5.28946
Vitvi09g00241	0	40.2934	0	0	0
Vitvi09g00240	0	2.651	0.447396	2.62658	0
Vitvi09g00243	12.9166	95.9943	16.2756	207.179	10.8469
Vitvi09g00245	336.365	267.859	245.036	236.026	289.818
Vitvi09g00244	2.69763	30.2487	36.1623	1.89114	3.44007
Vitvi09g00246	155.839	371.272	335.525	349.234	175.929
Vitvi09g00249	273.939	184.189	96.6354	231.082	82.9075
Vitvi05g00529	6.37015	0.375328	0.894793	1.11049	1.87615
Vitvi06g01267	196.415	269.163	295.46	263.015	287.334
Vitvi06g01266	6.19062	6.14002	4.07121	3.3327	7.41643
Vitvi05g00527	2.29446	1.37698	0.894793	1.48554	1.87273
Vitvi19g00441	14386.5	25812.7	29274.2	30670.3	22081.9
Vitvi19g00558	855.762	1420.08	1659.41	1056.46	1474.07
Vitvi19g00559	216.309	114.684	118.958	81.5991	186.903
Vitvi06g01269	168.272	172.361	186.434	154.593	171.208
Vitvi06g01268	1194.29	1012.59	1359.95	1088.15	1480.84
Vitvi19g00442	14.8993	1.75231	5.16797	10.1306	3.274
Vitvi04g00088	351.487	290.623	161.261	216.262	261.946
Vitvi04g00089	1.09593	1.08753	0.43086	0.72078	0.702353
Vitvi04g00083	2046.97	2216.26	1917.7	2092.01	2750.08
Vitvi04g00080	274.397	204.376	190.598	220.717	207.345
Vitvi04g00081	91.2033	99.2749	118.458	67.3539	51.5266
Vitvi04g00087	1365.45	1044.74	1233.04	1248.08	967.155
Vitvi04g00084	328.357	253.31	504.63	323.812	255.909
Vitvi04g00085	144.358	105.106	67.921	112.775	152.826
Vitvi10g00325	9.21815	7.31342	6.63866	12.1598	15.2679
Vitvi10g00323	2.69397	17.1862	6.80755	7.34036	7.04001
Vitvi10g00328	2.62801	19.0643	4.71325	9.63647	2.10021
Vitvi10g00329	5.24871	3.16774	3.75846	30.0657	2.10363
Vitvi19g00443	362.782	227.492	452.347	325.744	438.87
Vitvi07g00719	7.56162	8.19822	5.56458	5.07234	10.1143
Vitvi07g00718	4.25903	2.8627	0.827471	3.64728	3.3656
Vitvi04g00628	200.212	172.994	169.168	177.361	148.158
Vitvi04g00629	768.46	794.917	933.065	783.526	746.881
Vitvi04g00626	106.124	106.225	160.853	144.07	94.6128
Vitvi04g00627	104.588	87.7331	44.1774	101.226	58.7429
Vitvi04g00625	14.0451	10.4982	12.4536	5.59948	7.33511
Vitvi04g00623	784.701	764.744	1178.45	1016.58	1045.43
Vitvi04g00620	466.071	394.013	475.994	460.338	405.255
Vitvi15g00769	0	1.97147	0	0	0
Vitvi07g02411	6.73302	3.55119	2.41509	2.89718	7.87139
Vitvi07g02412	183.308	204.038	109.547	259.579	383.175
Vitvi06g00779	2058.87	3895.46	2466.72	2341.27	2426.4
Vitvi07g02417	0	6.79005	2.5332	2.89718	0
Vitvi06g00772	190.08	351.111	552.831	665.442	354.48
Vitvi06g00773	240.376	220.868	232.019	244.829	262.376
Vitvi06g00770	185.682	108.829	129.23	169.515	119.021
Vitvi06g00771	649.538	1006.77	499.934	719.882	773.827
Vitvi06g00776	122.611	72.125	89.4088	86.8352	89.4367
Vitvi06g00777	196.37	206.706	121.02	165.166	145.976
Vitvi06g00774	53.9748	39.7511	50.9387	57.5018	45.7327
Vitvi06g00775	1055.69	757.688	572.556	936.137	516.387
Vitvi14g02049	0.329893	1.14969	0.447396	0	2.10363
Vitvi14g02043	20.9799	26.1955	12.1855	21.8837	13.0016
Vitvi14g02042	3238.55	3052.27	2941.43	2546.12	2719.48
Vitvi14g02041	19.7522	21.5953	12.4983	14.8004	9.6628
Vitvi14g02046	1565.1	1465.85	1415.82	1471.91	1415.58
Vitvi04g02174	122.71	107.571	129.996	136.36	116.689
Vitvi04g02175	27.1305	30.2857	18.1417	15.2964	18.1923
Vitvi04g02176	11.3697	5.2488	0	4.18848	6.72093
Vitvi04g02177	1.12891	5.63225	2.0858	2.29734	6.02886
Vitvi04g02170	2.29446	2.97228	3.30988	1.75614	2.65297
Vitvi04g02171	0.76604	0.399037	1.72226	0.93091	1.09248
Vitvi04g02172	22.3325	25.5472	43.7135	28.7769	32.5883
Vitvi04g02173	242.747	303.67	414.966	345.606	258.911
Vitvi11g00219	583.173	535.829	476.201	600.359	590.062
Vitvi11g00217	4.33231	1.35327	57.8386	45.5894	65.6646
Vitvi11g00216	0.329893	0	0.827471	0.93091	10.501
Vitvi11g00210	994.991	871.91	1136.21	1060.01	1019.71
Vitvi11g00213	1292.3	1770.22	1266.09	1500.3	1941.32
Vitvi12g01079	11.7033	15.0895	20.1333	11.797	18.0022
Vitvi06g00198	332.484	269.148	258.236	235.157	242.397
Vitvi06g00199	191.467	261.666	181.474	160.762	291.841
Vitvi06g00195	203.848	138.874	354.513	201.414	354.829
Vitvi06g00192	31.6605	32.9708	57.4569	47.5966	38.3084
Vitvi06g00193	256.151	224.467	202.399	219.992	297.45
Vitvi06g00191	174.939	387.128	539.247	892.018	390.247
Vitvi06g01825	73.3131	85.5973	87.525	84.043	72.0125
Vitvi06g01824	1.6017	5.0918	1.75651	1.30596	4.20041
Vitvi06g01821	2.3311	1.08753	0	1.00604	0.617605
Vitvi07g01148	160.569	131.151	123.117	155.671	98.232
Vitvi12g00478	10.9957	34.3397	44.9364	7.10091	27.466
Vitvi12g00479	189.161	192.144	135.098	176.811	164.956
Vitvi12g00477	642.401	1262.7	1057.75	1273.38	1366.69
Vitvi12g00474	2137.28	3885.15	3052.78	3642.8	3065
Vitvi12g00475	203.451	238.539	179.643	94.6661	141.362
Vitvi12g00473	2.73061	3.03445	5.42993	3.48296	2.73772
Vitvi12g00470	5.63709	8.1115	9.27225	10.6743	11.4679
Vitvi12g00471	0.329893	0	0.827471	0	0.617605
Vitvi15g01038	187.291	141.749	726.257	333.597	218.693
Vitvi15g01032	415.842	343.851	354.955	544.495	544.735
Vitvi15g01033	395.336	610.49	557.212	542.026	630.083
Vitvi15g01030	43.3563	56.7266	58.5229	42.5707	76.2685
Vitvi15g01031	4097.51	6185.51	4999.83	4580.24	3977.78
Vitvi15g01034	426.814	1017.15	5388.77	13059.7	8979.68
Vitvi15g01035	60.63	122.271	169.959	53.9962	136.077
Vitvi10g01609	2.3311	3.96581	1.70573	0.375049	0.390124
Vitvi19g00020	606.665	553.256	579.344	725.165	580.346
Vitvi14g01668	705.773	589.794	510.722	726.534	502.96
Vitvi14g01662	3742.55	2865.36	3639.95	2937.59	3138.52
Vitvi14g01660	177.022	133.672	141.995	140.435	116.177
Vitvi14g01661	188.017	221.789	257.106	217.738	169.005
Vitvi14g01666	390.076	273.925	369.234	402.211	282.088
Vitvi14g01667	0.79902	0.954233	1.63841	0.28526	0.308803
Vitvi10g01605	2.95425	7.72058	4.619	1.69567	3.28086
Vitvi05g00559	365.892	326.677	439.009	444.283	488.887
Vitvi05g00558	130.084	78.9593	46.1401	73.268	69.0133
Vitvi19g00561	816.472	693.647	923.626	721.316	881.456
Vitvi19g00567	384.805	221.065	167.881	267.541	203.312
Vitvi19g00566	0.39951	24.4776	24.2125	2.55145	1.87273
Vitvi19g00565	0.872295	2.48737	3.27681	2.56671	2.27313
Vitvi19g00564	2.26148	4.46548	0.380075	1.00604	0.783674
Vitvi05g00551	537.241	538.356	336.996	546.81	389.324
Vitvi05g00553	20.0965	151.669	181.677	116.759	187.391
Vitvi19g00568	224.211	210.457	206.051	254.498	158.068
Vitvi05g00554	58.4976	81.9382	20.8273	42.4479	36.5908
Vitvi05g00556	324.017	435.056	297.298	314.747	333.421
Vitvi06g00016	704.258	1674.92	1842.36	926.294	2544.81
Vitvi14g00535	1203.95	1448.47	1683.88	1495.92	1064.75
Vitvi14g00537	1246.81	2708.89	2448.25	1449.84	1578.94
Vitvi14g00536	104.379	105.173	76.7017	96.9261	169.476
Vitvi19g00569	223.868	280.775	186.485	266.58	163.82
Vitvi05g01734	4.43856	1.24368	0.894793	2.67239	1.79483
Vitvi05g01732	0.79902	0.399037	0.43086	0	1.62876
Vitvi05g01733	980.093	536.559	981.342	239.905	415.877
Vitvi05g01738	84.781	99.4167	115.102	63.7989	102.198
Vitvi05g01739	5.10948	5.60854	10.1363	4.03698	4.76346
Vitvi02g00208	76.6481	76.9152	122.351	96.1913	82.6899
Vitvi02g00209	680.183	716.128	768.942	659.902	924.95
Vitvi02g00202	3.89982	7.60288	2.01848	3.7383	1.40128
Vitvi02g00203	782.394	836.369	1015.75	849.882	979.304
Vitvi02g00200	114.093	245.974	89.3861	68.8858	146.303
Vitvi02g00201	2.03784	2.3075	2.03502	5.29896	2.49033
Vitvi02g00206	372.377	321.618	395.973	424.081	359.72
Vitvi02g00207	348.985	293.553	430.543	401.451	332.211
Vitvi02g00204	21.3608	23.0752	36.0846	26.5095	21.0494
Vitvi02g00205	8393.05	3849.71	5684.42	5100.88	3148.68
Vitvi08g00198	246.214	161.435	248.921	133.907	215.377
Vitvi08g00118	270.672	289.056	370.895	330.436	329.003
Vitvi08g00110	276.665	882.235	958.518	917.413	1122.38
Vitvi08g00112	211.149	189.885	222.757	209.46	244.862
Vitvi08g00113	293.577	311.695	361.681	286.969	280.031
Vitvi08g00114	542.607	681.447	529.719	397.35	532.523
Vitvi08g00115	207.87	212.309	89.0483	85.0992	115.17
Vitvi08g00117	20.9611	20.9542	381.554	64.9864	49.3159
Vitvi01g00845	44.1188	39.5189	24.0356	25.1437	43.0183
Vitvi01g00844	53.7367	77.7836	49.7177	62.055	53.0571
Vitvi08g01867	3688.83	3331.7	2152.72	3080.99	3241.32
Vitvi08g01866	547.46	563.624	434.213	493.275	478.235
Vitvi08g01865	82.6229	142.511	174.428	161.076	166.861
Vitvi08g01864	3419.38	3531.1	4038.43	4029.67	3550.34
Vitvi08g01863	2.80023	7.04768	8.70675	3.66193	5.46239
Vitvi08g01861	0.329893	0	0.43086	1.69567	1.87615
Vitvi08g01860	1314.48	602.634	764.43	412.129	883.322
Vitvi15g00144	235.934	88.0407	235.202	109.934	122.533
Vitvi15g00146	17.0837	13.4002	17.7017	15.2806	10.2224
Vitvi08g01869	10.3582	5.03775	7.61731	3.67843	6.23921
Vitvi08g01868	218.025	175.594	148.374	154.146	168.621
Vitvi05g02048	18.2127	3.45719	50.4587	17.9078	0
Vitvi17g00241	693.581	825.616	733.747	582.935	684.371
Vitvi02g01559	1736.56	1935.79	1598.09	2134	2405.58
Vitvi16g00989	0.436147	1.55685	10.134	4.93858	1.87958
Vitvi16g00987	2.40437	2.12763	4.96718	0.57052	1.17722
Vitvi16g00982	593.733	639.718	663.669	683.281	659.621
Vitvi14g02714	118.942	5.98386	9.28996	109.906	5.52037
Vitvi18g01747	32.8957	24.7645	34.5393	29.7359	28.004
Vitvi18g01746	990.255	350.963	319.294	535.9	243.918
Vitvi18g01742	48.2166	110.331	60.6552	82.7267	84.0116
Vitvi18g01748	1.82534	1.8463	2.44934	1.0207	1.57077
Vitvi08g01243	74.1663	91.8299	277.913	100.108	139.225
Vitvi08g01242	65.8831	97.275	136.207	135.704	54.6763
Vitvi08g01241	39.1778	1.06382	8.02313	9.42574	3.19268
Vitvi08g01240	172.616	149.806	128.307	134.675	135.066
Vitvi08g01246	0	0	0.878256	1.39575	0.390124
Vitvi08g01245	3710.89	4990.2	4156.19	3435.92	4401.94
Vitvi17g01539	2.72695	0	0.827471	0	0
Vitvi17g01538	615.135	411.829	411.025	413.927	447.088
Vitvi18g01292	603.713	571.943	449.574	492.151	566.466
Vitvi18g01290	76.6116	86.3621	92.1697	84.6875	74.9208
Vitvi18g01295	1150.06	1174.04	1195.02	1082.36	1347.98
Vitvi18g01294	339.033	302.191	342.542	350.062	376.665
Vitvi02g00785	441.021	477.797	1327.72	864.837	175.927
Vitvi02g00780	106.682	102.384	118.772	96.2897	82.986
Vitvi18g00163	2593.86	2410.3	4767.73	1670.67	1816.1
Vitvi18g00161	1.0593	7.69771	1.70573	3.16778	7.02631
Vitvi18g00166	11.4355	25.2635	4.18814	3.81219	2.96178
Vitvi18g00167	8063	7116.3	5817.43	6746.27	7201.13
Vitvi18g00164	4.7648	11.9989	14.209	4.4725	2.79913
Vitvi18g00165	9.29142	4.1931	0.43086	9.72626	0.926408
Vitvi18g00168	132.734	113.153	103.791	143.922	100.68
Vitvi18g00169	304.767	224.222	213.227	263.303	232.805
Vitvi14g01349	634.715	526.779	488.549	504.39	588.147
Vitvi13g00505	13.5175	52.1399	3.3276	56.348	17.6467
Vitvi13g00504	50.9766	42.1282	49.1269	61.4393	47.3433
Vitvi13g00503	399.873	274.899	405.106	354.166	289.245
Vitvi13g00502	475.573	452.095	511.691	485.006	490.478
Vitvi13g00501	69.6144	139.431	84.6601	88.3959	113.532
Vitvi13g00500	627.185	576.813	560.548	521.417	559.052
Vitvi10g00205	3.75327	1.43914	3.26027	1.0207	2.18495
Vitvi10g00203	32.6906	31.0852	28.7385	30.4127	33.2121
Vitvi04g01115	0	11.6627	11.0888	0.735439	0.308803
Vitvi04g01113	65.5904	63.4919	52.0635	54.7287	38.9606
Vitvi04g01110	8.81498	7.33713	15.597	15.641	17.0116
Vitvi16g01112	69.5924	95.7581	61.2543	63.3151	72.9633
Vitvi16g01113	420.439	448.588	490.235	503.714	583.642
Vitvi05g01992	1.7887	1.1734	6.92448	0	2.18495
Vitvi05g01993	615.125	497.718	782.548	670.447	720.586
Vitvi19g01021	12.7037	9.28257	21.2251	2.50624	13.0864
Vitvi19g01023	63.3323	5.8277	81.3618	87.2744	36.3036
Vitvi19g01028	8.93968	0.774364	17.7028	0.36039	0.702353
Vitvi05g01998	16.3618	1.61901	2.10234	4.29293	2.18838
Vitvi17g01197	8.05991	16.5214	16.3252	14.2592	13.9514
Vitvi09g00460	3.79356	1.41544	2.91327	3.99301	3.80686
Vitvi09g00462	5.53449	2.70654	9.22029	1.81661	4.60767
Vitvi09g00464	3.52963	0.66478	0.878256	6.22987	2.27655
Vitvi09g00467	0	0	1.63841	0.36039	1.00773
Vitvi09g00468	0	0.750656	2.6017	0	1.40471
Vitvi10g00973	5.61524	7.79022	7.18645	8.15216	6.24263
Vitvi10g00974	0.729403	1.43914	1.63841	0.64565	1.08905
Vitvi10g00979	64.1093	55.898	65.7013	57.4328	42.689
Vitvi12g02441	138.174	181.119	191.207	82.968	153.752
Vitvi12g02440	4.48633	13.6113	18.4887	5.29957	24.0379
Vitvi08g00879	387.305	444.05	390.545	463.22	327.809
Vitvi08g00878	5243.31	5285.42	4980.78	5235.36	4175.06
Vitvi08g00877	1335.42	421.789	1640.21	1289.12	235.584
Vitvi08g00875	42.8762	24.4753	47.5239	30.4695	11.9126
Vitvi08g00874	897.648	1442.49	1063.98	1159.03	1688.04
Vitvi08g00873	1.0593	2.04176	0	0	1.18065
Vitvi08g00872	203.053	231.801	183.934	161.906	173.77
Vitvi08g00871	7.88785	3.4809	6.25858	1.38109	5.07569
Vitvi08g00870	1239.31	1180.76	1332.57	1338.56	1279.21
Vitvi11g01019	6.55715	7.68212	7.8462	6.76984	7.90158
Vitvi03g00119	63.6179	27.0714	50.3698	11.2888	39.9162
Vitvi03g00118	250.305	225.724	289.726	247.997	259.746
Vitvi03g00116	88.3628	81.6962	93.1252	83.9081	76.0195
Vitvi03g00114	2381.65	3049.86	2693.7	2425.28	2993.72
Vitvi03g00111	2.66099	170.985	49.2811	0.93091	35.8191
Vitvi03g00110	950.28	201.086	1155.34	898.259	302.429
Vitvi12g01626	0.436147	2.58884	0.894793	3.81343	2.10363
Vitvi19g02042	21.057	25.6959	78.7405	55.4012	99.0019
Vitvi19g02040	15955.2	86873.4	274029	76598.9	55558
Vitvi19g02041	15.4161	21.4161	2979.92	22.3516	2321.49
Vitvi12g02328	5.43937	1.08753	12.9811	3.51351	0.390124
Vitvi12g02329	1.23517	0	9.27342	0.375049	0
Vitvi09g01413	9.72757	17.8657	9.96508	6.19932	15.1656
Vitvi09g01412	426.297	120.517	654.931	0	0.698927
Vitvi09g01410	109.793	198.193	225.162	190.22	155.436
Vitvi09g01414	19.9099	18.5215	19.2043	5.04302	7.50118
Vitvi14g02615	76.2303	55.6616	15.3019	109.753	53.1344
Vitvi11g01467	141.385	126.999	143.688	129.572	185.9
Vitvi14g02666	32.8297	52.5415	35.1255	30.8928	35.5257
Vitvi06g01669	63.1815	73.1626	88.4519	24.6299	90.4731
Vitvi06g01668	231.901	173.939	189.978	99.1904	223.562
Vitvi06g01667	2.40437	1.04011	3.72421	0.750098	0.780248
Vitvi06g01666	2.90648	1.35327	3.22603	2.68705	0.308803
Vitvi06g01665	5.51264	11.702	7.69385	6.305	17.1105
Vitvi06g01664	2103.56	2041.27	2827.95	1982.16	2524.23
Vitvi06g01663	0.729403	1.1734	1.63841	1.09583	1.0959
Vitvi06g01662	1587.25	1381.3	2152.45	1950.84	1388.24
Vitvi06g01661	501.184	667.46	720.069	283.426	819.41
Vitvi19g02074	1762.36	1933.66	1855.78	1486.11	1678.97
