Id	Barbera	Garganega	Glera	Moscatobianco	Negroamaro	Passerina	Primitivo	Refosco	Sangiovese	Vermentino
Vitvi13g01113	1.49213	5.8028	0.331948	2.22721	1.64488	1.35951	6.78414	0.242561	1.88299	0.640516
Vitvi14g00358	1.67492	3.13542	3.39697	3.04996	1.93371	1.34049	6.2225	1.8085	1.63172	5.46181
Vitvi14g01916	78.669	126.816	136.598	114.643	121.646	104.356	115.347	165.344	179.314	64.0109
Vitvi14g01917	0	2.39883	0.642034	0.797722	0.268726	0.503129	1.47842	0	1.58047	0
Vitvi14g01910	853.224	1816.37	793.646	597.777	1299.89	1037.8	836.554	1217.96	770.137	825.26
Vitvi14g01911	8.98841	9.90573	6.19271	4.88006	13.9135	2.17786	14.1546	6.27935	6.01241	3.85567
Vitvi14g01918	0.45301	3.06014	0.973982	0.793992	0	0.84687	0.931662	0.556233	0	0.325113
Vitvi14g01919	117.414	65.4849	106.357	91.903	70.8549	71.9785	61.1552	117.28	114.17	54.0123
Vitvi14g01867	512.044	420.762	511.308	450.767	490.823	476.532	582.856	526.667	470.521	429.131
Vitvi05g01970	0.949732	1.58343	0.625131	1.32083	1.35605	1.78947	3.36224	1.0058	1.90238	1.28103
Vitvi05g01971	0.248361	0.254607	0	0.263421	0	0	0	0.282019	1.2641	2.57289
Vitvi05g01972	4.82201	10.544	11.6828	11.6842	7.73486	7.2752	11.1762	9.71127	20.1183	8.36617
Vitvi19g00691	0.701371	2.02357	0.331948	0.790263	1.10743	3.77942	2.29034	1.8124	1.28349	0.961645
Vitvi19g00690	30.7442	17.3987	26.0162	50.3983	36.3594	37.9134	13.1633	22.2002	33.3726	36.7167
Vitvi19g00693	110.46	99.9655	115.687	136.137	94.6697	150.666	142.537	120.58	151.828	110.707
Vitvi19g00692	197.106	166.264	182.133	153.816	159.109	189.861	162.837	148.835	199.497	161.785
Vitvi19g00695	3233.1	2267.17	3356.66	3368.34	2340.64	2727.28	2994.29	2918.94	2909.65	2851.88
Vitvi19g00694	14712.7	14840.4	14497.4	16412.2	12122.1	11666.2	12973.9	11244.5	13784.8	12456.6
Vitvi10g01622	0.725192	0.254607	0.663895	1.32083	0	0	0.254358	0.806598	0	0.318266
Vitvi10g01621	0.77087	0	0	0.263421	0.268726	0	0	0.278116	0	0
Vitvi02g01539	0	0	0.879549	0	0	0	0.2924	3.2936	0	0
Vitvi05g00599	223.215	48.2105	98.9453	94.3653	89.7188	125.569	594.362	99.1529	120.609	86.0049
Vitvi05g00598	0	1.51435	0	2.12229	0	0	0	0.806598	0	0.644499
Vitvi05g00596	1.01923	1.3379	1.2284	5.51556	0.268726	1.40415	0.573989	0.846056	0.638284	0.965628
Vitvi05g00591	0.498688	0	1.2284	1.42576	1.91361	1.42316	1.38591	0.242561	0	0.647362
Vitvi05g00590	5.85728	6.56662	3.38706	11.8038	6.58337	4.68044	3.40028	6.40986	1.57355	3.20258
Vitvi05g00592	20.6195	6.21992	11.3051	25.679	120.001	170.515	12.226	115.005	17.3824	94.9631
Vitvi17g00830	19.6479	38.2523	30.4766	10.573	18.473	34.8641	39.5435	38.4539	24.6921	23.1477
Vitvi17g00836	0	0.949348	8.95261	4.15478	4.6056	4.69945	0	0.242561	0	0.643379
Vitvi19g00038	617.327	553.953	639.48	649.134	667.892	624.56	713.633	534.709	565.874	621.749
Vitvi05g00629	1320.47	279.519	584.279	1650.21	1855.13	1728.81	1760.81	1813.56	1615.95	562.363
Vitvi05g00628	23.0512	12.8724	13.0444	17.0511	13.207	20.8234	17.1592	17.255	13.0363	18.2957
Vitvi05g00623	675.139	811.769	521.76	482.372	460.301	585.922	285.78	783.903	675.547	944.044
Vitvi05g00621	387.177	215.671	258.95	292.531	393.482	362.856	421.074	349.794	353.732	340.44
Vitvi05g00620	1954.2	1947.83	1916.04	1990.82	1697.16	1882.54	1652.86	1839.16	2064.13	1975.26
Vitvi05g00627	188.237	190.156	186.711	214.863	186.086	218.392	188.743	169.404	158.289	212.682
Vitvi05g00626	151.359	110.057	134.253	116.977	100.532	129.334	127.739	132.912	146.108	125.826
Vitvi05g00625	186.319	180.729	202.749	200.291	192.712	232.503	207.041	216.487	292.086	206.33
Vitvi05g00624	184.734	182.324	215.507	279.398	245.071	271.538	243.06	241.798	200.585	187.304
Vitvi09g00079	636.541	730.373	629.093	394.571	634.605	517.377	511.2	703.354	426.822	662.664
Vitvi09g01130	42.8997	51.4827	26.9563	1.35705	29.7932	12.2422	19.9161	32.9184	33.0646	40.6032
Vitvi09g01137	102.789	128.813	105.744	94.1394	117.469	117.929	102.68	111.447	122.264	89.8741
Vitvi03g01529	34.1498	28.9228	67.7471	78.2371	38.9929	42.5949	35.6345	82.8646	43.5491	44.7606
Vitvi03g01528	0	0.819612	2.24115	1.06114	0.533609	0.773706	0.254358	0.564037	1.25855	1.61984
Vitvi03g01521	93.2205	98.2102	51.2233	48.3383	102.268	35.3061	52.7482	32.1833	36.5073	34.767
Vitvi03g01523	0.474866	0.940272	0.310086	0.299638	2.49127	0.512635	0.546757	1.08471	0.954651	0.325113
Vitvi03g01522	57.2172	113.44	57.56	48.2858	118.263	59.3759	70.0263	101.361	67.0492	75.8772
Vitvi03g01524	0.226505	1.69502	0	1.06487	0.268726	0	1.14798	0.282019	0	0.32225
Vitvi19g01638	371.705	225.698	340.535	471.655	482.187	408.94	301.513	355.942	326.73	468.888
Vitvi19g01635	176.036	207.792	209.074	212.085	247.965	336.135	221.893	161.956	276.438	317.679
Vitvi19g01636	67.64	65.4334	63.3095	57.0283	47.1689	49.8497	64.6863	66.3803	50.0239	55.3997
Vitvi19g01637	368.868	347.446	338.406	385.358	352.277	365.134	368.117	377.799	310.807	360.268
Vitvi19g01630	5.68628	14.7523	8.87012	1.09736	25.375	12.7579	2.62079	12.1744	14.0214	19.6451
Vitvi19g01631	0.226505	0.509213	0	0.566788	0.553715	1.09843	1.6675	0.485123	0	0.325113
Vitvi09g00660	1.76432	6.11741	1.22344	0.566788	1.64488	1.35951	0.931662	1.0058	2.87087	6.12
Vitvi09g00667	17.7104	56.1487	8.33447	2.2597	19.6984	3.88417	1.44038	6.44889	5.70297	36.0687
Vitvi09g00668	115.543	85.9391	80.7416	84.7973	123.967	97.8423	156.054	83.267	122.47	82.8313
Vitvi03g00699	17.8835	31.083	44.2653	4.76151	10.0863	33.2335	50.3068	22.4083	18.4035	9.00033
Vitvi03g00690	1274.94	1606.13	1715.16	1994.12	1067.34	1584.98	1743.94	1266.1	1092.58	1841.91
Vitvi03g00691	0	0	0	0.299638	0	6.55969	0	1.04916	0	0
Vitvi03g00692	115.077	101.996	224.003	9.25832	81.8459	233.847	246.254	257.565	219.831	2.57464
Vitvi03g00695	2.46962	3.01963	1.80981	1.62793	2.74373	2.44843	3.44913	3.06466	2.19936	1.61187
Vitvi11g01669	167.22	141.136	82.8088	173.203	78.2363	125.034	162.192	150.947	73.5899	147.44
Vitvi11g01666	0.226505	0.254607	1.2115	0	0	0.261071	0.254358	0	0	0.965628
Vitvi11g01665	73.473	71.8955	76.6024	59.7163	55.4556	51.1272	54.0531	81.7723	67.7234	70.4858
Vitvi11g01664	0.248361	0.310398	0.293183	0.530571	0.798491	0.261071	0.877199	0	0	0
Vitvi11g01663	11.6091	30.2333	11.2127	16.5243	46.417	9.37346	18.0229	70.1709	18.6687	13.2102
Vitvi11g01662	42.6374	63.8065	22.8547	82.6692	261.444	45.3387	65.5805	173.665	41.7735	48.9636
Vitvi02g00175	68.7982	61.7274	211.551	69.5895	167.983	56.6487	60.7109	70.777	60.9441	117.965
Vitvi02g00176	954.916	1685.85	1026.55	1362.07	1144.71	877.206	925.702	1179.36	1044.88	1012.35
Vitvi02g00177	1.19809	0	0.620173	1.397	0.533609	0.251564	1.73278	0.52458	0.645204	1.59531
Vitvi02g00170	182.12	51.0523	40.3644	152.003	40.7957	97.802	40.3883	173.117	47.0833	46.6934
Vitvi02g00171	1259.48	892.224	963.667	1513.95	942.759	1154.27	953.296	1329.95	907.424	1090.14
Vitvi02g00172	530.448	334.911	396.709	463.072	304.343	299.855	455.929	574.171	608.934	461.401
Vitvi02g00173	61.5402	70.0588	72.3556	51.2532	54.3325	42.3974	64.8679	60.5694	66.5079	75.0026
Vitvi02g00178	0.906019	1.44948	0.293183	1.9313	1.09117	1.40415	2.64802	1.12417	2.8889	0.958782
Vitvi02g00179	602.316	909.68	807.229	481.584	651.707	811.452	601.359	1005.8	626.698	700.358
Vitvi18g01965	0	3.11594	0	4.71411	0	2.07906	0.612031	0	0.309447	1.29186
Vitvi18g01964	9.4812	0	0	0	0	15.2284	0	1.69211	0	0
Vitvi18g01967	347.267	338.549	392.291	454.456	407.497	338.516	328.388	342.12	409.361	343.356
Vitvi16g01443	4.9353	2.70923	4.96927	5.21592	1.97777	5.69621	2.02518	3.24634	8.21177	8.38782
Vitvi18g01961	0	2.91712	0	0.26715	0.264883	0.503129	0.546757	0.52458	8.88329	1.91756
Vitvi18g01960	1.01923	0	0.586366	0.793992	0.268726	0	0	0.278116	1.56799	1.29074
Vitvi18g01962	3.71142	2.64436	6.54652	2.82648	1.11127	1.55998	0.254358	0.802696	3.20663	3.85965
Vitvi18g01968	90.3874	79.781	59.7376	81.1931	84.7992	74.9338	98.6694	103.85	55.2534	90.7787
Vitvi14g00355	49.7704	47.9665	39.2572	41.5212	53.9615	12.0448	46.0886	34.3995	31.0832	61.527
Vitvi10g00748	32.7591	8.76952	33.8905	18.5605	59.2429	13.0223	9.14537	16.2254	32.7801	32.7903
Vitvi10g00749	1.19809	0	0	0.299638	1.11512	0.522142	0	0.242561	0.625814	0
Vitvi17g00603	13.0138	2.2133	4.90864	10.8178	7.65916	6.38724	8.61503	0.485123	4.46381	3.55109
Vitvi14g00352	1.47028	27.1078	1.51662	4.21975	1.62478	39.2478	2.59916	2.92877	2.56698	1.28788
Vitvi18g00703	29.0416	133.697	755.286	19.8414	43.645	714.235	43.0296	119.101	951.393	1191.27
Vitvi18g00700	0	0.254607	0	0	0.268726	4.2766	0.2924	0.846056	0	0
Vitvi18g00706	945.052	726.42	791.429	1039.05	651.895	888.47	851.866	636.732	735.508	746.034
Vitvi18g00707	44.5032	52.5388	33.8328	57.1359	31.3763	28.9063	39.7562	33.2238	41.0348	44.7275
Vitvi18g00704	1.26956	1.45856	3.09883	4.34203	2.46348	1.78947	1.30983	0.763239	1.9093	1.92441
Vitvi18g00708	6.56455	2.06121	3.06007	6.57297	1.35989	7.17352	5.38741	5.19854	6.72134	4.18476
Vitvi01g01992	13.3516	3.38582	7.02358	107.515	10.6515	5.9858	1.25129	7.52623	9.86843	5.7858
Vitvi01g01993	45.9854	50.3399	41.6534	86.0213	152.581	65.5381	66.6219	90.683	49.9838	19.6359
Vitvi01g01990	99.1074	2.90805	59.4762	60.7563	1.64872	12.6401	88.715	11.3659	50.3605	35.0567
Vitvi01g01991	576.146	641.168	548.72	522.278	511.698	527.234	617.944	565.345	543.526	549.469
Vitvi01g01996	315.855	362.167	329.211	337.723	314.903	353.985	358.012	333.471	292.145	277.82
Vitvi01g01997	2.51333	14.5046	3.6683	1.36078	9.90477	19.9243	12.7183	5.62278	19.118	10.9493
Vitvi01g01994	0.723227	2.33396	0.310086	1.42949	0.288832	1.84362	0.2924	1.73739	0.625814	0.650225
Vitvi01g01995	1189.18	1330.97	1473.11	1200.81	1261.96	1199.8	1370.21	1321.92	1152.89	1309.8
Vitvi01g01998	7.26199	55.8869	0.310086	0.563059	51.5947	20.8443	92.7135	0	1.55415	41.4913
Vitvi01g01999	2.73787	102.057	12.7591	0.26715	26.301	73.7987	41.468	0	11.5791	63.1371
Vitvi01g00029	651.27	659.222	706.139	697.109	577.233	554.246	636.675	617.794	656.977	574.108
Vitvi01g00028	123.307	135.299	134.242	90.8085	172.354	174.444	164.644	123.634	141.429	162.916
Vitvi01g00023	252.175	233.468	277.682	298.998	338.694	359.074	335.051	348.879	260.858	328.674
Vitvi01g00025	182.687	188.595	251.061	147.27	233.488	231.559	204.348	230.238	221.062	191.786
Vitvi01g00024	333.737	314.513	350.293	302.561	308.558	303.948	286.252	341.312	315.92	343.047
Vitvi01g00027	72.9922	100.057	79.056	106.057	26.2942	40.0571	45.3882	60.0158	69.3538	36.3877
Vitvi01g00026	1069.64	1489.19	1744.17	1227.73	1689.04	1243.41	1445.06	1700.63	1504.64	1599.53
Vitvi10g01197	2.9187	7.7615	0.95212	1.06114	6.23127	4.62629	0.801115	6.90669	1.93561	7.08563
Vitvi04g00288	64.6889	73.9587	52.6464	61.1818	71.8914	76.8122	68.5099	66.4772	75.9629	93.2879
Vitvi04g00289	37.2807	85.3553	34.7053	14.1061	12.5938	106.725	24.3786	65.5997	35.2791	70.8788
Vitvi04g00280	86.5349	85.0002	91.2875	97.7075	81.8701	97.4317	107.476	103.468	118.643	109.153
Vitvi04g00281	353.455	937.321	561.727	192.855	360.803	203.79	215.884	321.437	305.085	311.252
Vitvi04g00282	216.727	47.5261	309.23	94.265	31.661	61.3912	70.2796	281.725	139.697	419.766
Vitvi04g00283	287.136	597.771	162.069	211.875	275.035	437.281	275.806	321.134	221.237	232.138
Vitvi04g00286	102.322	166.242	68.23	74.1204	55.2765	55.1102	48.7269	59.3352	94.6973	63.7691
Vitvi04g00287	282.232	285.643	239.798	517.164	382.815	299.25	370.004	470.129	487.502	170.905
Vitvi17g01449	0.498688	0.310398	0.586366	1.92384	0.264883	1.41366	0.546757	4.82398	0.618894	0.643379
Vitvi08g02251	33.3253	41.6872	26.6005	24.3757	23.9711	27.1489	31.156	32.668	27.7417	14.4862
Vitvi08g02250	0	0.629873	0.625131	1.89135	0	785.413	0.839157	0.52458	0	0
Vitvi08g02253	0.792727	2.08843	1.83663	0	5.7284	1.15259	0.546757	1.08862	0.328837	0.318266
Vitvi08g02252	834.701	629.462	842.466	681.382	737.121	726.995	696.973	692.337	710.562	910.527
Vitvi08g02257	228.937	80.9278	185.573	332.575	223.355	133.614	332.928	206.774	231.252	223.663
Vitvi08g02256	20.695	16.8213	8.69323	7.62027	13.9298	12.14	18.9397	13.9517	21.8863	25.7742
Vitvi08g02259	8.51543	4.61214	7.79678	3.25586	10.2099	7.98525	13.8186	8.80581	8.00757	3.20544
Vitvi08g02258	96.1328	57.2793	129.23	105.595	124.965	149.146	139.484	139.629	103.417	97.4239
Vitvi04g01623	3.19088	1.25975	2.57309	1.43321	1.08732	0.84687	3.31338	1.08081	3.16785	2.24268
Vitvi04g01624	14.627	6.21859	7.598	15.1598	7.71091	11.2746	10.5205	10.8252	17.1339	15.4335
Vitvi13g02016	51.6576	48.659	29.0185	74.8499	49.9743	54.68	24.9824	35.1676	77.5065	11.9343
Vitvi12g00504	1.26956	4.31081	0.879549	0.26715	1.06722	5.46365	4.57549	5.0982	0.954651	7.40676
Vitvi12g00505	677.084	219.78	209.1	341.237	120.524	233.983	636.025	518.553	563.396	467.718
Vitvi12g00502	328.99	448.135	463.266	451.302	549.961	436.257	421.04	486.801	435.208	479.252
Vitvi12g00508	0.723227	0	0.293183	3.52301	0	0.251564	0	0	0	0
Vitvi19g00698	21.138	33.2651	13.0275	25.1359	11.2647	7.24668	14.4198	26.6171	2.5282	30.5756
Vitvi19g01941	80.2383	4.87582	3.96148	67.0055	5.17084	54.6099	44.0974	30.6306	82.4164	27.3826
Vitvi06g00026	274.517	308.467	251.15	360.531	298.519	229.851	287.514	281.306	314.4	317.367
Vitvi06g00027	153.71	167.847	216.738	187.359	180.642	204.271	188.793	191.743	155.754	194.071
Vitvi06g00024	59.2856	19.7585	65.7872	82.9819	23.0369	19.047	90.4548	26.4324	24.5268	31.5953
Vitvi06g00022	684.954	787.058	781.151	747.967	781.606	770.19	755.086	662.275	712.379	682.978
Vitvi06g00020	2761.46	3269.21	2843.44	2502.48	2888.03	3041.8	2841.61	3278.85	3267.88	2511.9
Vitvi06g00021	8.82559	19.1843	11.649	14.7128	19.2147	28.7817	20.8343	24.6814	27.2093	2.24666
Vitvi06g00028	168.283	145.647	150.713	144.772	138.984	186.745	203.808	142.554	216.112	170.1
Vitvi06g00029	7896.49	9422.65	8282.49	5927.13	5682.66	5942.19	5474.18	6960.16	6625.36	5732.53
Vitvi01g01319	177.673	444.12	357.063	38.8078	97.1324	158.516	150.411	136.711	195.217	267.582
Vitvi15g00817	619.833	647.471	534.848	613.629	488.008	547.982	568.312	599.178	627.717	505.323
Vitvi15g00816	1784.94	7336.92	2909.03	1791.29	4872.95	4502.21	3741.8	5127.34	4284.84	6183.62
Vitvi15g00815	310.366	258.02	307.435	557.59	324.714	233.761	352.146	284.69	410.202	261.909
Vitvi15g00814	0.498688	3.13121	0.896452	5.23722	1.38384	2.1142	1.50565	0.242561	2.25061	0.650225
Vitvi15g00813	189.175	171.772	243.571	211.598	199.504	181.694	187.507	199.818	224.134	208.787
Vitvi15g00811	851.43	525.647	898.248	427.912	833.23	711.722	907.193	772.882	836.632	1192.07
Vitvi15g00810	3874.83	3999.89	3642.27	4327.13	3834.34	3820.25	3517.27	4025.14	3692.36	3743.16
Vitvi15g00819	182.793	117.623	253.439	145.272	181.831	149.737	150.715	214.683	139.622	210.766
Vitvi15g00818	8.19371	9.8723	18.8206	17.6541	13.9691	12.131	12.2152	16.3652	6.38558	7.36967
Vitvi19g00697	576.25	494.127	277.542	695.337	404.964	469.169	457.926	465.131	519.218	931.407
Vitvi06g01183	75.0385	65.7759	63.4715	62.9871	57.2782	64.9738	71.0464	75.0155	62.1742	70.4202
Vitvi13g02010	95.6962	302.588	104.332	16.5792	20.3086	192.181	111.464	52.1845	133.59	96.2078
Vitvi19g00696	588.556	461.215	580.877	685.221	633.16	572.227	615.979	681.242	538.208	675.354
Vitvi07g00072	13.9417	19.2675	13.0811	17.4344	7.97579	15.3496	12.1499	10.4589	11.1907	12.8737
Vitvi07g00073	236.296	448.718	356.596	286.554	322.057	345.232	349.78	331.694	285.465	323.071
Vitvi07g00074	65.3051	114.459	15.2765	52.9944	51.9394	112.356	45.2233	40.6468	117.68	81.4927
Vitvi07g00075	602.715	705.413	254.757	396.689	404.938	758.239	421.319	369.582	677.329	582.061
Vitvi07g00078	4392.87	3582.27	4052.07	3177.77	3876.78	3314.42	3240.34	3329.73	3216.67	3575.26
Vitvi07g00079	1140.6	976.026	1007.38	892.61	921.526	839.048	821.344	1035.77	930.863	983.224
Vitvi12g01297	32.8523	32.5068	39.1409	41.8189	45.845	40.3878	37.4195	35.2792	31.8171	38.5738
Vitvi12g01296	79.0604	70.0915	95.1764	91.4939	101.335	98.5869	78.4269	87.3493	82.3	103.625
Vitvi12g01299	1.7901	0.88448	2.4568	3.28462	1.08732	1.61107	1.3751	2.09442	4.45271	1.93524
Vitvi12g01298	1.04305	0.509213	3.15946	1.69664	1.35605	0.585799	1.73278	1.32728	2.57945	0.318266
Vitvi17g00373	104.605	93.3484	75.1493	89.9493	71.5314	91.264	94.7558	93.333	77.2465	82.1057
Vitvi06g01049	8.15	7.23701	10.9076	7.39199	7.9959	9.81582	9.03237	5.106	6.97262	9.94716
Vitvi06g01048	50.1298	53.4051	62.5841	64.1318	57.6043	60.4151	71.6917	59.4569	63.8204	47.3421
Vitvi06g01046	322.959	206.531	247.43	260.604	221.851	218.892	222.912	256.162	256.17	221.503
Vitvi06g01044	11.5892	5.99675	11.6539	8.16096	7.43745	7.42797	4.23944	10.6854	10.4873	16.1173
Vitvi06g01043	355.018	291.685	381.22	224.19	271.189	354.629	328.531	313.11	280.686	392.798
Vitvi17g00375	144.293	143.178	167.443	177.728	163.743	140.141	166.048	143.489	139.578	152.131
Vitvi12g02019	42.399	43.1582	49.9759	44.2632	69.1329	36.6378	47.7281	39.091	35.5235	43.1116
Vitvi12g02016	273.375	298.459	291.527	324.68	296.64	308.767	279.176	269.544	235.106	320.195
Vitvi12g02017	501.299	530.314	891.803	566.62	545.812	568.004	525.053	530.96	473.663	495.57
Vitvi12g02014	1.38088	1.90291	0.310086	0	0.822441	0.576293	1.3751	0.282019	0	1.93412
Vitvi12g02013	43.4539	45.8605	23.6666	30.4891	24.7785	40.9315	42.0513	23.7117	37.8558	40.4838
Vitvi12g02011	0	0	2.22424	0.299638	3.87127	1.22575	0	0.767141	5.41709	0
Vitvi14g00881	267.603	249.383	225.316	179.84	196.773	284.451	201.45	184.996	282.471	257.383
Vitvi14g00883	88.5991	56.7316	68.07	78.7149	83.3379	62.8659	49.9021	70.0654	87.3315	40.5289
Vitvi14g00887	1236.77	920.401	1227.33	933.357	929.294	1092.86	965.416	1193.93	1219.53	1000.22
Vitvi14g00888	414.951	109.568	559.72	412.919	562.356	568.162	376.57	570.173	355.77	991.619
Vitvi14g02951	28.9304	24.1251	31.1285	33.7427	37.4678	34.0907	36.8157	30.3938	39.5975	35.1454
Vitvi14g02950	488.027	864.759	627.402	580.22	833.464	467	514.534	815.161	723.682	621.675
Vitvi14g02953	126.329	119.982	61.7631	161.557	96.6534	135.554	147.782	113.845	83.5946	77.901
Vitvi14g02952	25.0104	25.5753	12.0127	26.0287	30.391	41.7504	32.3801	27.7295	27.2591	16.0894
Vitvi14g02955	11.4779	11.5917	11.8407	20.7401	14.5314	11.5863	19.8263	9.05419	8.29489	16.4197
Vitvi14g02954	247.037	278.213	332.203	291.812	380.511	386.54	363.134	261.232	291.911	375.536
Vitvi14g02956	614.337	423.215	765.672	618.919	671.461	496.94	571.688	474.376	670.474	654.88
Vitvi14g02958	3.66967	6.2228	0	3.44685	0.533609	0.901021	0.584799	3.18303	0.316367	0
Vitvi16g01927	10.6415	8.17242	14.1515	8.88007	10.4756	6.80415	11.3421	13.472	12.4354	9.98189
Vitvi16g01926	61.105	37.4112	49.7265	38.5079	46.9817	39.4755	61.0443	31.3977	35.7534	37.3269
Vitvi16g01923	0.498688	0.949348	0.293183	0.830209	0.822441	0	0	0.520678	0	0.643379
Vitvi16g01922	351.357	310.73	398.299	345.145	394.242	336.743	341.318	342.275	375.052	333.04
Vitvi16g01921	763.603	698.543	878.684	756.709	920.417	879.437	897.785	846.608	891.048	807.025
Vitvi07g02322	1.53978	1.83383	1.57725	3.58053	0.553715	0.576293	1.62946	2.90102	1.58047	3.85853
Vitvi07g02321	1.15438	3.3949	0.642034	5.87271	1.88581	3.86209	3.49278	5.14546	4.39872	6.10519
Vitvi07g02329	0.747049	0.638949	0.603269	0.299638	0	0.585799	0.2924	0.278116	0.657675	0
Vitvi08g00062	810.775	798.493	729.557	609.891	606.324	564.221	758.949	575.723	526.108	470.881
Vitvi08g00063	0.816548	0.875403	0.642034	0.534301	0	1.1716	0	0.838251	0.638284	0.650225
Vitvi08g00064	585.667	762.899	664.704	671.094	537.595	518.585	476.896	493.347	556.393	473.425
Vitvi08g00067	319.983	969.836	379.462	310.91	330.173	291.623	1168.02	149.456	521.438	1197.18
Vitvi05g00913	2.46569	2.39883	3.42087	2.48317	2.49512	0.7642	3.46555	3.13577	1.30288	2.58434
Vitvi08g01333	93.53	39.0309	57.2945	145.391	279.257	51.7488	49.7873	53.5863	338.671	100.213
Vitvi08g01332	68.5243	48.9625	75.3003	53.6892	99.6247	62.2555	73.3692	42.3983	84.0232	62.5016
Vitvi08g01331	14.5814	14.7439	10.6144	9.14349	32.3593	11.7421	16.3103	9.00111	6.80445	6.76164
Vitvi08g01337	159.302	238.604	192.045	613.955	1100.33	916.998	754.504	497.326	490.736	44.7553
Vitvi08g01336	968.513	1349.72	1467.68	842.15	1127.01	1141.47	1524.69	1273.38	1119.32	1338.21
Vitvi08g01335	3.76103	21.0413	19.72	3.34587	10.355	16.0819	8.9727	3.87126	5.4323	7.39879
Vitvi08g01339	199.419	135.792	281.788	220.366	150.348	119.922	159.016	248.605	270.195	301.057
Vitvi08g01338	289.303	349.954	378.967	331.711	400.517	360.878	225.472	414.523	332.9	317.174
Vitvi03g00900	0	0.319475	1.85353	1.38954	0	0.324728	0	1.08862	0	0.32225
Vitvi05g00001	75.2971	43.9039	36.4198	63.0371	59.6157	57.8843	48.4417	53.7699	44.5841	37.3046
Vitvi05g00007	10.1408	2.40304	0.896452	0.801451	3.05267	1.41366	7.01126	5.06264	1.61233	3.22884
Vitvi05g00006	14.053	7.47833	8.30562	5.47934	7.69464	8.76847	15.1869	6.81416	4.14744	7.7381
Vitvi19g00035	421.313	327.466	423.498	423.25	501.312	399.949	370.047	513.758	422.642	525.327
Vitvi19g00034	4.90952	2.97712	7.51554	5.25214	2.18233	6.42527	5.51796	1.8124	5.71681	3.55396
Vitvi19g00037	0	0	0	0.26715	0	0.910528	0.508715	0	0	0
Vitvi19g00031	404.994	332.894	408.533	354.813	387.464	331.01	386.713	387.403	340.184	442.165
Vitvi19g00030	1.4246	1.3379	1.84857	0.833939	0.842547	2.37834	1.98713	0.278116	0.942181	1.28501
Vitvi13g00477	1.22191	2.07028	0.310086	0.26715	0.822441	0.837364	1.15879	0.560135	2.54204	1.92441
Vitvi13g00476	2.10796	1.57922	0.310086	2.45814	1.38384	0.585799	0.508715	0.834349	0.638284	1.60502
Vitvi13g00474	134.668	121.292	156.98	149.311	192.771	227.824	165.112	148.575	143.449	138.704
Vitvi13g00471	28.0302	21.812	26.3997	29.3756	19.6936	16.5499	22.0539	28.4635	30.6444	31.8669
Vitvi13g00470	166.545	177.34	139.122	164.795	83.1531	115.815	192.215	167.812	134.595	128.735
Vitvi13g00479	1.71864	0.88448	0.935217	0.790263	1.09117	1.35	1.19683	0.278116	0.309447	0.644499
Vitvi13g00478	1.74442	1.71317	0.918314	2.82275	1.64488	1.67473	3.17315	0.282019	1.92869	2.55982
Vitvi18g00548	88.6943	25.3437	45.3456	16.548	25.969	36.3304	56.6591	19.046	21.9888	17.0807
Vitvi18g00549	130.374	58.9316	88.282	10.2622	49.3115	82.5058	106.268	68.9642	52.5252	24.4892
Vitvi15g00598	0	0	0	1.6242	1.11127	0	0	0	0	2.88718
Vitvi15g00599	0	0	0	0	14.0457	0	0	0	0	1.93524
Vitvi15g00597	0.248361	2.06121	0.913356	0	0.268726	1.53791	0	0.242561	0	0.636532
Vitvi15g00595	535.224	392.243	422.313	642.619	650.085	543.171	533.842	443.15	491.434	570.266
Vitvi15g00593	100.182	83.7041	80.8848	148.658	69.9181	54.0728	80.203	138.182	96.4508	172.106
Vitvi09g00843	0.723227	0.940272	0	0	0.84639	0.261071	0	0.560135	0.625814	0
Vitvi02g01238	1.58545	1.44041	0.293183	1.42949	0.826284	0.261071	0.958893	0.242561	0.645204	0.325113
Vitvi02g01239	8.37258	2.82081	4.59856	9.82883	7.63137	14.0383	7.78402	2.6823	6.98372	6.08926
Vitvi02g01235	6.22475	1.4962	4.28351	2.96016	5.27522	6.5521	8.46399	4.33106	5.94732	3.83289
Vitvi02g01237	0.77087	1.71317	1.2284	2.78654	1.08732	0.503129	1.73278	0.834349	1.92869	1.61299
Vitvi02g01231	6.74923	8.21006	0.293183	0.299638	1.09117	1.81155	57.8749	5.05874	28.0733	53.7838
Vitvi02g01232	0.248361	0	0	0	0	0.261071	6.30265	0	0.967122	3.21627
Vitvi19g01687	23.1327	21.6767	16.4463	15.4456	20.8345	18.3427	15.4428	37.4135	28.3356	33.7664
Vitvi08g02013	2.49147	4.11621	9.5052	1.89135	14.4471	4.88736	4.26667	0.278116	3.14846	4.8447
Vitvi08g02017	7.64935	10.641	14.2101	7.10727	9.77734	9.87947	8.47367	13.4072	11.1963	8.37637
Vitvi08g02016	0	0	0.293183	0	0	0	0	0	8.47415	8.03072
Vitvi08g02014	0.272183	0.310398	1.51662	0.599276	0.288832	0.512635	0.319631	0	0.961571	0
Vitvi05g01835	3926.5	2703.04	3936.87	1907.87	2790.12	2937.08	2980.08	4376.85	4286.69	3519.2
Vitvi05g01834	0.248361	16.5324	16.1481	15.1997	18.9256	14.0283	0	0.242561	10.128	9.66425
