Id	Barbera	Garganega	Glera	Moscatobianco	Negroamaro	Passerina	Primitivo	Refosco	Sangiovese	Vermentino
Vitvi18g00982	2174.23	2463.15	2258.51	2544.05	1895.09	1719.91	2401.23	2164.48	2071.86	2021.13
Vitvi18g00983	183.452	882.992	698.15	180.672	379.637	217.597	713.239	312.741	262.287	244.855
Vitvi18g00988	2238.56	1634.84	691.328	966.884	942.014	619.899	3124.19	1467.43	1140.08	318.318
Vitvi18g00989	0	0	3.73569	0.443603	0.767484	0	7.16456	0	0.429836	0
Vitvi10g00636	1.48415	0.43424	0.77209	3.05659	3.46584	1.09102	0	8.54139	2.59567	2.70702
Vitvi10g00634	39.1913	36.7804	34.6466	28.5314	28.0339	27.5864	37.3771	33.1999	25.0728	31.0776
Vitvi10g00635	15.7175	26.7765	21.0101	15.0818	12.5119	23.8421	20.1717	24.932	18.121	27.559
Vitvi10g00632	54.9257	58.2348	48.0186	43.1053	49.574	50.2778	55.1882	54.6614	45.3415	52.9655
Vitvi18g02638	25.7133	69.926	229.492	194.963	128.855	94.8677	72.1244	154.367	140.862	181.606
Vitvi10g00638	0.387683	1.05233	0	0	0	0.358892	0	0.76682	0	0.307503
Vitvi10g00639	1343.02	1537.9	1242.77	1010.86	977.742	1215.59	986.805	1092.29	1187.01	1227.83
Vitvi18g01587	1.44833	0.98253	3.84505	3.64181	2.84584	6.00892	1.90898	6.48817	1.97851	2.40454
Vitvi18g01585	37.9338	69.6436	98.1545	42.3655	126.577	63.8611	49.6566	140.35	81.4027	72.5498
Vitvi18g00672	1828.53	1518.81	1859.45	1473.17	1727.96	1556.46	1497.97	1426.18	1435.75	1876.03
Vitvi18g00670	1370.18	1106.1	1359.39	1427.74	1661.45	1701.42	1487.42	1363.85	1508.87	1308.98
Vitvi18g00671	2747.02	2297.43	2460.7	1842.91	2607.64	2265.45	2422.19	1956.81	2179.21	2554.16
Vitvi18g00677	2.52468	1.19194	0.288682	2.11872	0	1.43557	4.68931	1.12489	5.74823	9.17461
Vitvi18g00674	373.812	272.65	288.067	439.576	328.634	346.95	396.859	316.557	365.938	311.583
Vitvi18g00675	1187.69	1164.6	1348.99	950.517	1023.26	618.309	716.042	326.646	917.606	916.221
Vitvi18g00678	51.7029	36.7738	50.6264	40.3199	50.7843	33.3279	54.6184	69.9499	63.5306	48.8573
Vitvi18g00679	32.9085	26.9636	26.3246	23.2144	52.6315	50.787	41.2875	18.7952	41.2524	41.6837
Vitvi13g00039	0	0.397312	0.77209	0	1.03918	0	0.839371	0	1.23431	0
Vitvi13g00037	71.5338	102.336	128.841	59.1371	86.4486	94.5956	156.16	66.0117	168.132	82.8383
Vitvi13g00036	488.092	397.918	347.629	608.236	364.921	390.4	480.267	480.714	328.116	307.913
Vitvi13g00035	1690.5	1037.66	846.426	1343.99	1155.58	1609.55	1691.44	1073.45	1013.28	523.556
Vitvi13g00034	344.578	373.229	357.052	245.764	269.416	345.072	367.419	369.977	281.598	214.534
Vitvi13g00033	2525.48	1875.41	2367.53	6482.59	1663.8	3229.87	1909.43	4007.86	2206.78	1250.02
Vitvi13g00031	571.197	467.49	551.686	564.711	491.995	579.813	518.172	533.44	825.914	537.499
Vitvi13g00030	61.4731	83.7999	75.4151	57.3905	94.3552	56.9697	122.176	57.0716	115.579	70.0444
Vitvi01g00379	1232.74	1004.6	1381.82	791.691	818.784	1258.9	853.012	721.92	1177.89	896.084
Vitvi01g00378	1.44833	0	0.577364	0	0.30712	0.373233	7.55434	0	0.429836	0
Vitvi01g00371	0.387683	3.32621	3.12094	1.24772	0.655434	4.82564	1.47945	4.04181	4.02888	3.57405
Vitvi01g00373	3662.91	4338.31	3917.37	4036.18	2900.53	3602.57	3570.43	3563.82	3515.7	3651.4
Vitvi01g00372	50.0957	47.7314	43.7056	56.0417	38.6576	57.1352	44.3719	53.355	65.0677	71.4509
Vitvi01g00375	2022.32	1385.59	1054.03	945.884	1346.28	1171.06	1722.73	1107.24	1003.78	1129.32
Vitvi01g00374	136.165	344.622	242.527	295.749	218.876	179.838	187.047	221.84	208.692	190.045
Vitvi01g00377	191.488	120.94	158.672	159.388	176.489	160.898	174.501	150.126	176.532	119.461
Vitvi01g00376	4333.4	3881.77	3732.56	3717.88	3471.47	3737.4	3558.02	3628.51	3611.63	3832.47
Vitvi17g01650	56.543	41.8293	51.4674	55.1347	77.7696	42.804	40.4285	52.5241	61.7908	44.8546
Vitvi18g01232	0	1.77715	0	0	0	0	0	0	0	0
Vitvi14g03029	261.668	393.898	383.225	412.385	310.283	369.045	329.314	248.779	366.211	328.294
Vitvi01g00995	180.074	126.431	269.625	288.905	261.954	231.573	191.896	251.405	230.941	268.538
Vitvi01g00997	4.88544	2.96909	7.41	5.04155	5.23194	7.60682	5.31711	10.5512	7.59969	7.19354
Vitvi01g00991	30.7721	31.2249	27.1033	32.6712	26.6291	32.9063	34.5318	41.3604	24.285	16.8621
Vitvi01g00990	61.6568	50.1375	38.4851	42.6895	32.7224	61.5996	39.8503	72.7532	36.6	25.9912
Vitvi17g01653	1889.69	2510.53	4292.9	3071.01	1459.69	3263.79	1891.68	2571.85	1210.28	4912.77
Vitvi13g01348	114.857	165.306	170.086	240.169	173.988	222.349	133.08	248.771	226.87	264.671
Vitvi04g02247	10.9848	5.36107	4.17312	13.4918	7.15642	9.72839	9.48338	10.0427	4.12769	8.54948
Vitvi04g02244	28.1557	26.2542	20.4125	21.1261	29.9244	29.4262	33.1739	19.4239	13.9663	19.7608
Vitvi04g02241	106.542	176.286	29.6094	25.3207	53.3542	50.2037	75.5237	36.0422	37.0324	60.7589
Vitvi04g02248	5.76762	8.08056	11.8392	13.3482	16.4081	17.9283	6.13678	19.3665	10.8959	11.8412
Vitvi04g02249	0.708785	0.32751	0.662732	2.92283	0.997982	2.48046	0.419686	2.24422	1.97851	1.08383
Vitvi17g00086	0	0.32751	0	2.0863	0.690862	0.284084	0.797542	2.01534	3.29626	0.695666
Vitvi17g00087	79.9565	85.1809	86.745	85.4281	97.2762	92.2295	91.4065	97.5488	88.4839	99.514
Vitvi17g00084	28.226	0.43424	5.60794	0.753443	76.954	7.12861	3.08438	1.18114	2.23769	2.09704
Vitvi17g00085	17.8741	18.8644	7.74466	9.9797	11.2423	3.8699	17.4234	9.65515	12.7038	5.35857
Vitvi17g00082	576.391	372.754	398.643	393.373	450.388	518.754	490.628	328.646	338.414	401.786
Vitvi17g00083	49.1513	16.7719	13.4774	13.7067	24.5029	10.8504	31.1444	12.1243	7.11087	13.1973
Vitvi17g00080	94.4814	342.611	120.408	193.226	108.928	104.182	300.179	173.173	254.601	218.209
Vitvi17g00081	281.593	191.899	198.866	202.254	248.697	232.119	263.878	174.051	186.794	177.609
Vitvi17g00088	3.055	4.93088	3.61775	0	8.47242	8.11533	3.08438	3.56569	2.71113	1.78954
Vitvi17g00089	67.3794	45.9436	46.4578	59.8581	50.1521	53.6785	49.7972	68.257	56.5826	56.4591
Vitvi04g01571	24.2342	15.1376	8.71348	9.62329	27.9348	13.7645	13.4701	5.39559	18.5804	12.3152
Vitvi04g01576	2.42227	0	0.37405	0.376722	0	0	0	0.419885	0	0
Vitvi04g01578	0	0	0	0	0.690862	0	0	0	0	2.4852
Vitvi01g02264	3.85555	0.32751	10.2385	0.376722	4.1567	0	0.419686	0	1.00338	58.9189
Vitvi01g02267	531.097	594.108	772.564	718.851	453.441	546.428	638.211	1004.92	566.594	592.395
Vitvi11g00295	630.218	761.491	838.467	984.677	889.433	848.588	915.287	745.639	841.404	796.137
Vitvi11g00294	1618.68	1852.86	2144.62	2118.18	1968.06	2023.13	2140.96	2302.75	2103.02	1756.14
Vitvi11g00297	3.58532	2.13427	0.748101	2.08425	4.57587	5.00705	4.65733	17.9582	0.501689	0.307503
Vitvi11g00296	202.101	193.815	218.911	253.711	291.16	237.296	252.343	306.056	235.311	220.624
Vitvi11g00290	171.451	321.362	1053.65	643.384	588.767	598.243	117.869	354.272	900.615	729.792
Vitvi11g00293	327.543	271.02	344.757	317.316	305.957	279.522	377.323	372.887	327.654	254.111
Vitvi11g00292	3370.13	1800.58	3374.65	2854.12	3920.17	3423.84	2622.79	2437.88	2647.6	5416.18
Vitvi12g00380	434.693	469.758	1525.96	2054.44	852.878	671.705	595.41	1555.37	1258.26	977.248
Vitvi12g00381	17.2726	47.1616	65.1949	240.76	105.364	80.0018	128.611	420.82	80.4748	21.9887
Vitvi12g00382	833.206	1131.05	862.103	607.085	472.697	953.219	1241.9	586.769	632.689	1197.23
Vitvi12g00383	29.4815	32.4871	24.717	32.1146	31.1296	29.1565	27.2713	46.9191	41.3845	20.0781
Vitvi11g00299	42.2979	52.7288	68.4446	56.9552	57.5218	68.8936	58.5854	60.7286	60.3742	60.0432
Vitvi11g00298	1665.88	1834.48	2230.49	1729.61	2207.66	1983.19	1766.5	1322.71	1652.25	1786.51
Vitvi12g00387	9.49559	26.2907	7.23927	3.48399	14.2768	3.57148	7.29005	11.7702	4.4151	3.35725
Vitvi14g02777	4.67115	0.65502	0.662732	1.70958	1.88328	0.284084	2.79018	5.46297	2.98189	2.49022
Vitvi10g00198	40.0333	27.4543	34.8279	20.6804	25.7083	24.0173	38.2229	32.5339	14.1254	28.4563
Vitvi14g02770	59.8323	13.8324	20.6687	114.8	12.9478	56.1039	14.3488	68.1774	75.7634	4.35038
Vitvi10g00190	0	1.6631	0	0	0	0.642976	0.377856	0	2.91004	1.84502
Vitvi10g00197	24.8193	1.77715	0.288682	10.7028	34.1814	0.657317	2.52693	8.16661	13.6071	0.307503
Vitvi10g00195	0.265161	0.794624	0	1.3146	1.77123	0.568167	0.377856	0	0	0.388163
Vitvi10g00194	0	0	0.39804	0	0	0	1.03763	0.352505	0	0
Vitvi06g00114	1087.89	1284.54	1328.64	1484.31	1787.23	1354.85	1280.54	1503.68	1177.61	1118.7
Vitvi06g00115	33.623	36.9496	29.693	67.7498	20.743	63.7026	36.1554	22.8325	45.6188	27.7254
Vitvi06g00113	1214.89	1131.39	1297.58	1123.26	1534.77	1195.14	977.985	1305.96	1364.07	1268.93
Vitvi06g00110	1790.47	4211.52	3504.55	3680.92	1742.61	2411.92	1699.3	2033.47	1378.9	4219.57
Vitvi06g00111	417.218	227.044	117.508	99.3939	375.669	287.839	393.713	99.4137	175.205	190.932
Vitvi06g00119	49.1916	12.6872	7.00337	12.1998	3.12329	309.425	17.3934	2.36227	42.107	32.202
Vitvi18g01466	0	0	0.288682	0.376722	0.348314	0	0	0	0	1.31067
Vitvi07g00238	118.842	98.873	111.863	92.0877	105.596	86.4946	94.1612	113.621	133.547	98.6218
Vitvi07g00232	51.4786	51.2731	61.6119	41.1684	49.753	51.0619	56.7724	56.5632	52.2318	56.0406
Vitvi07g00233	107.279	123.74	116.363	70.0907	92.3598	95.1127	110.644	100.813	101.591	108.099
Vitvi07g00230	397.136	349.56	344.113	382.571	425.054	434.406	386.04	488.552	373.835	426.442
Vitvi07g00231	1344.39	1173.55	1344.07	1498.76	1869.71	1743.09	1304.81	1719.08	1599.37	1329.49
Vitvi07g00236	7.58352	4.85703	5.9292	4.053	10.1619	4.66398	8.36209	7.47274	8.4876	11.1053
Vitvi07g00237	0.918006	0.43424	0.662732	1.69132	0.997982	0.373233	0.797542	1.61216	2.66752	2.34404
Vitvi07g00235	4.73773	0	0.39804	0.443603	5.12502	0.732125	0.755713	0.77239	2.16583	0.922508
Vitvi15g00926	1012.84	734.284	1205.69	808.613	1345.7	1519.64	1057.5	1141.73	1319.59	717.129
Vitvi15g00925	142.962	161.741	319.984	394.314	58.9517	226.218	455.889	113.566	78.5298	461.704
Vitvi15g00924	28.6721	36.3469	56.33	45.7984	61.5438	44.1345	43.0135	67.7854	58.3213	53.9889
Vitvi15g00923	1899.73	1637.92	1982.25	1582.16	1813.72	2011.05	1951.2	1643.24	2127.66	1914.32
Vitvi15g00922	1.18317	0	0.796079	0	0.92136	1.30029	0	0	0	0.695666
Vitvi15g00921	8.75163	25.5034	39.047	27.2127	12.3587	18.0976	13.9414	6.21308	15.6023	9.70895
Vitvi15g00920	981.275	714.663	649.168	536.985	638.93	426.897	409.623	468.084	621.63	495.442
Vitvi15g00929	41.3584	62.9985	48.478	50.4334	81.0839	55.7719	46.0826	68.4981	67.3374	18.571
Vitvi15g00928	241.203	662.795	126.264	238.224	236.051	93.8055	213.784	413.381	101.206	143.95
Vitvi01g01105	0	0	0	0	0	0	0	0.414316	1.04699	0
Vitvi12g01411	0	0.32751	5.96659	0.443603	0	0	0.419686	0	0	4.21926
Vitvi19g02267	5.54386	4.30468	12.3878	11.8147	9.99585	6.51661	5.06717	9.86843	10.3506	11.2161
Vitvi19g01790	0	0	0	51.1604	0.383742	0	0.419686	5.67514	32.3233	1.00819
Vitvi19g01586	0	1.5933	0	1.19705	0	16.1384	0.723733	0	0.859672	0.393185
Vitvi19g01585	1.15241	3.66104	0.662732	0.376722	0.383742	13.868	13.1316	0.83977	13.5468	6.93131
Vitvi19g01580	0	0.761749	0	0	0	0	1.53113	0	0.501689	3.72533
Vitvi17g00444	0	0	0	0.820325	2.96428	0.284084	0	0	0	1.47701
Vitvi17g00442	1909.61	1767.63	2186.45	1404.63	1801.96	1646.17	1049.9	1599.17	1278.22	1673.44
Vitvi14g00413	239.072	222.17	158.625	183.086	175.641	249.63	107.474	201.381	186.968	96.6202
Vitvi07g00904	0	8.87518	0	0.804116	1.03918	0.284084	0	2.02091	0	1.09387
Vitvi07g00905	41.5186	279.535	25.0603	41.5593	47.4832	34.2579	27.6856	55.0418	53.3274	23.8539
Vitvi07g00903	0.265161	28.6235	0.288682	0.376722	0.348314	1.38944	0.345877	0	0	0
Vitvi17g00441	45.3875	24.9584	39.6464	52.1384	44.6259	39.4802	39.6334	62.1977	37.8676	36.7688
Vitvi07g00908	6.01267	3.33353	3.12094	4.82265	10.9706	2.0611	0	2.23865	0.429836	0.776326
Vitvi17g00448	0.443624	0	0	0	0.348314	0	0	0.419885	0	4.58224
Vitvi17g00449	0.443624	1.6631	0	0	4.8482	0	0	0	0	0.393185
Vitvi15g01496	0.918006	0.831552	4.53177	6.18792	6.65999	7.57962	0.377856	0.77239	3.40014	10.2635
Vitvi07g02212	25.7491	37.1228	63.6347	45.6751	17.6312	24.4646	39.8513	27.6245	33.867	71.9904
Vitvi07g02213	24.7097	27.3463	38.3555	48.6871	10.4626	15.2091	39.2738	33.6126	27.7942	61.7623
Vitvi07g02211	680.129	600.995	782.435	1021.72	841.269	752.277	698.529	933.831	781.537	724.983
Vitvi07g02216	318.82	221.22	254.387	279.901	325.133	294.57	368.322	336.504	284.807	297.599
Vitvi07g02217	282.73	193.32	213.359	241.018	296.132	263.737	299.711	289.735	218.898	231.825
Vitvi07g02214	165.291	162.431	168.315	150.387	166.324	136.915	174.481	152.112	175.771	194.774
Vitvi07g02215	364.675	328.248	286.252	242.414	397.473	345.259	379.583	252.829	265.535	309.733
Vitvi07g02218	322.756	354.41	288.951	242.348	381.689	314.884	347.849	343.945	252.163	323.55
Vitvi07g02219	18.9611	51.0556	24.9617	56.0119	11.4309	11.1178	30.8305	16.4173	20.3189	38.7097
Vitvi15g01498	1.15241	0	0	0.376722	0	0.746466	0.377856	0.414316	1.36136	1.48203
Vitvi15g01499	112.693	127.178	108.081	148.851	81.0758	77.915	64.611	54.6586	36.6129	105.79
Vitvi08g00624	9.64886	0.724822	0.975404	0.854789	2.8516	0.9414	0	1.60102	2.09398	0.781348
Vitvi08g01575	8.5681	17.7248	12.9634	18.0799	21.9296	11.6596	12.3154	12.023	12.0032	17.7291
Vitvi08g01574	198.777	291.703	306.483	264.712	261.145	238.119	246.125	195.59	253.025	281.312
Vitvi08g01577	1017.26	870.445	2640.66	990.067	1317.31	1382.23	361.166	1178.48	993.947	1130.56
Vitvi08g01571	144.429	170.076	223.98	207.701	205.634	243.738	172.43	209.426	241.772	178.496
Vitvi08g01570	1.59097	0	0.39804	0	0.30712	0	0	0	0	0
Vitvi08g01573	1995.83	1576.7	803.012	954.218	1398.33	994.951	1294.54	902.055	858.132	1531.12
Vitvi08g01572	15.1726	36.1302	63.2349	34.6869	31.4472	10.3109	195.565	83.6163	27.5349	79.2494
Vitvi08g01579	43.452	80.3877	106.05	98.0409	39.5962	65.6764	75.0766	155.998	54.1422	96.3887
Vitvi08g01578	2.99906	4.38259	33.0345	7.92992	10.9887	34.4817	1.67874	20.5098	34.7818	37.258
Vitvi16g00902	36.5353	39.2101	24.4235	18.3553	22.7208	21.1908	25.4582	30.4851	23.0711	29.5754
Vitvi16g00908	1022.41	722.346	1279.85	1080.51	999.674	1024.64	698.833	1435.44	831.1	1182.48
Vitvi16g00909	100.85	45.9469	135.671	83.6765	119.414	80.001	91.6092	110.789	100.979	111.668
Vitvi08g00193	760.709	1137.89	1148.34	1318.56	1323.73	940.514	1250.69	2282.84	1309.32	1510.18
Vitvi08g00195	0	0.397312	0	0	0	0	0	0	0	0
Vitvi08g00199	11.9475	0	1.45881	0	1.0746	1.85182	62.8083	0	4.01223	0
Vitvi05g00864	23.0711	19.0596	12.5451	9.29519	11.0478	12.0736	13.8785	10.7589	18.2814	21.0964
Vitvi05g00867	254.328	179.811	194.765	174.567	248.881	302.184	356.955	329.075	275.805	356.054
Vitvi05g00866	3.97301	1.84696	2.20691	4.74792	3.46584	3.37803	3.38843	3.77229	2.14918	1.23001
Vitvi11g00659	107.179	33.5657	91.8957	158.956	149.927	145.595	145.576	125.325	89.1537	90.8284
Vitvi11g00658	126.567	70.857	63.1589	211.105	192.805	123.99	194.661	112.121	76.822	124.951
Vitvi15g01674	355.121	354.17	307.707	367.013	317.336	406.872	332.024	337.153	380.77	335.437
Vitvi15g01676	0	0	0	0	0	1.1197	1.14342	0.352505	0.429836	0.307503
Vitvi15g01670	3.35599	8.54688	7.53476	6.10483	1.0746	3.12344	1.59508	0	0.501689	7.70261
Vitvi15g01671	1.81589	0	0.37405	0	1.26967	0.746466	0	0	0.501689	0.388163
Vitvi15g01672	270.554	279.244	332.089	356.798	251.847	414.826	315.247	248.573	379.446	394.84
Vitvi15g01673	140.062	222.512	217.849	243.276	201.446	205.129	178.159	123.858	237.613	207.679
Vitvi03g00835	1.18317	0.43424	0.37405	0	0.348314	0	0.419686	0	0	0
Vitvi03g00836	49.0376	17.6725	16.1369	11.7237	25.0708	11.0008	91.9414	35.3328	25.7772	24.101
Vitvi03g00838	1.09647	0.724822	0.37405	1.77441	1.00375	1.79365	0	0	2.62391	1.56772
Vitvi03g00839	1.15241	1.41677	0.39804	0.870997	0.348314	0.358892	1.10159	0.76682	1.36136	0.776326
Vitvi02g00706	3.49863	1.99061	0.577364	2.11872	10.7755	9.8032	1.44747	5.03752	3.78636	0.700687
Vitvi02g00704	1.50427	0.32751	0.662732	2.44477	1.65342	2.22735	2.93676	2.02091	0.931524	0
Vitvi02g00703	1.36163	3.76371	2.20691	4.11988	1.92511	1.76268	5.50552	3.4816	5.34663	1.39635
Vitvi02g00702	64.1723	79.0888	87.4471	99.4446	80.2592	81.5121	102.398	111.075	103.727	84.144
Vitvi02g00701	0.973947	2.86641	1.08476	0.870997	1.77123	1.38944	1.52128	1.53921	3.33987	2.25836
Vitvi02g00700	70.359	124.371	115.431	120.471	72.8795	98.7626	94.0514	71.2319	91.3105	106.163
Vitvi13g00238	324.53	315.273	316.462	333.083	288.387	267.178	289.871	334.276	365.532	328.097
Vitvi13g00231	3.81973	3.83757	1.92682	4.64657	2.1904	4.75313	2.21303	3.63307	1.97851	2.18272
Vitvi13g00230	873.463	831.638	1639.5	1081.7	574.295	1629.68	698.008	556.245	914.871	1089.16
Vitvi13g00232	20.8787	26.7831	16.6357	35.2402	21.6586	33.8937	31.9507	48.4573	27.1385	44.6477
Vitvi13g00235	452.033	448.644	379.796	501.268	463.239	494.029	431.552	445.757	459.074	382.887
Vitvi13g00237	18.8938	8.19461	10.2029	14.7375	12.0567	15.7523	8.10868	6.79447	14.0652	10.6011
Vitvi13g00236	898.62	835.834	784.594	860.752	805.931	855.67	874.551	896.53	919.868	765.023
Vitvi13g00587	253.217	299.973	267.22	299.634	308.382	380.28	247.882	418.234	328.084	286.776
Vitvi13g00585	25.1527	35.6517	27.0179	36.4248	37.6647	42.1006	25.9517	50.5957	36.8168	31.8238
Vitvi13g00588	61.7495	62.7058	61.8352	62.3274	38.1061	40.1881	46.0984	103.378	71.7474	65.5124
Vitvi18g00479	0.443624	1.05233	0.77209	0.820325	0.30712	0.284084	0	0	0	0.781348
Vitvi18g00474	0.265161	0.43424	1.06077	8.8939	0.655434	0	1.47945	1.18671	0	1.08885
Vitvi18g00470	23.1565	145.886	8.33943	29.1835	158.972	47.1437	8.15794	8.35039	27.467	7.85884
Vitvi18g00472	6.24707	37.3509	21.7928	18.8432	16.4381	21.1311	12.0103	20.5053	18.0658	26.0769
Vitvi18g00473	27.4688	42.6235	8.27427	44.7584	22.0893	3.90088	6.78671	65.1864	13.7175	18.1021
Vitvi19g00602	1265.7	914.555	1438.66	1674.43	1375.88	1174.69	1500.37	1669.62	1046.75	1502.79
Vitvi19g00601	19.1557	33.9464	16.4601	4.99088	21.8588	43.7257	35.7343	32.5166	31.3469	22.7196
Vitvi19g00607	198.167	280.046	238.715	205.039	178.759	213.684	220.912	224.946	271.861	226.068
Vitvi19g00604	213.326	745.887	881.12	422.346	315.701	221.389	677.278	867.086	229.568	549.467
Vitvi19g00608	358.265	279.686	322.015	339.707	265.667	364.2	395.959	247.896	383.325	292.674
Vitvi19g00609	4.50333	10.8946	5.03717	4.18676	6.3535	6.06857	5.51883	9.56103	10.7535	8.59994
Vitvi02g01072	0	1.5235	4.77729	6.7815	1.68884	6.13798	4.19825	1.05751	0.501689	2.49022
Vitvi02g01071	7.39	299.284	173.236	681.219	249.026	450.059	125.425	184.005	236.228	188.241
Vitvi13g01181	3.23346	2.21139	2.69891	0	0.696628	0.717785	1.52128	0.834201	1.90666	1.47199
Vitvi13g01185	0	0	0	0	0	0	0	12.2084	0	2.00634
Vitvi16g01264	160.518	197.233	127.05	98.7271	127.301	103.052	147.843	144.246	150.485	125.465
Vitvi16g01261	205.093	209.281	223.222	239.75	251.511	219.373	207.951	296.198	213.216	177.841
Vitvi16g01262	70.5039	31.9018	16.6117	19.4996	32.309	14.8238	33.1778	22.9996	23.8269	30.014
Vitvi08g02122	0	0	0	0	0.655434	0	0	0	0	0
Vitvi08g02121	3.16688	0.831552	1.52019	1.24772	3.61972	1.38944	1.5631	2.85511	2.23769	0.393185
Vitvi08g02120	0.831307	0.761749	0.288682	0.854789	2.35004	0.358892	1.1754	0	0	0.781348
Vitvi05g01909	12.6055	0	0	0	9.33465	0	0.723733	0	0	0
Vitvi08g02125	0	1.08926	0.975404	0.870997	0.383742	1.95761	1.21723	0.419885	0.617154	0.388163
Vitvi05g01905	8.32306	11.0752	5.88122	5.33518	11.6614	7.27742	7.73186	11.6649	10.2788	10.0871
Vitvi05g01904	751.005	465.621	566.998	591.508	557.465	661.972	794.678	585.825	702.874	626.175
Vitvi08g02128	0.265161	1.92081	1.06077	2.05184	0.655434	0.732125	1.14342	0.419885	1.04699	1.48706
Vitvi05g01901	8.73086	2.24832	6.18531	4.61415	20.855	7.86222	5.77759	7.47831	11.2706	1.69883
Vitvi05g01900	60.0665	43.7282	44.3337	233.198	76.6738	62.8964	79.4256	11.9511	84.6655	201.358
Vitvi05g01903	24.1267	3.21948	3.44701	7.28567	25.214	22.3726	15.3348	16.2892	19.4002	19.7504
Vitvi17g01113	137.542	163.688	120.414	137.522	115.262	135.795	135.907	133.581	131.34	128.585
Vitvi17g01111	5.92597	13.4745	7.20669	9.32761	7.88271	11.7751	7.65806	6.28046	11.1551	5.43421
Vitvi17g01110	33.807	55.161	33.6732	32.5461	19.774	32.669	40.4516	24.4781	35.2681	23.2087
Vitvi01g02067	0.387683	0.397312	0	0.804116	0.348314	0	0	0	0	0.700687
Vitvi01g02069	0.973947	1.44964	0	0.870997	0	0.657317	0	2.09943	0	0
Vitvi11g00057	899.135	712.991	1043.81	1396.8	1283.56	1309.07	1002.27	1316.01	709.168	922.141
Vitvi11g00056	138.659	87.721	181.59	145.225	161.48	225.206	147.571	176.743	122.115	126.614
Vitvi11g00055	353.64	580.368	536.639	524.892	411.965	693.718	474.948	457.761	429.041	558.657
Vitvi11g00054	0	2.42485	0	0	0	4.24543	0	0	0	0
Vitvi11g00053	4.38587	15.3215	9.921	7.9968	12.4296	10.5233	7.46965	7.29287	16.3734	6.67928
Vitvi11g00052	24.5206	104.731	113.73	51.5916	76.7376	77.3312	64.9967	20.1066	90.5934	33.8503
Vitvi11g00051	501.527	683.328	480.479	582.225	415.701	533.302	577.905	465.316	489.117	595.793
Vitvi11g00050	3540	2424.13	1531.63	1595.02	1565.68	2303.61	2223.64	988.628	1728.2	1287.88
Vitvi16g01192	196.122	192.499	170.684	183.146	160.725	132.814	158.654	198.638	142.745	222.347
Vitvi16g01190	1.62679	7.42554	6.16991	3.29955	6.89049	2.91335	5.48582	6.34227	8.94946	7.29939
Vitvi16g01191	10.9647	10.6154	13.2672	12.0681	8.50785	4.94577	20.4142	16.312	19.6158	19.4531
Vitvi16g01196	7.67528	2.5389	2.50418	1.74199	5.19588	1.82314	3.77613	3.56012	3.91342	0.307503
Vitvi16g01197	37.1013	41.8362	29.3695	19.9635	70.2815	56.2949	59.4778	34.6277	92.4333	72.1061
Vitvi11g00058	104.915	85.3724	91.9387	73.8458	86.0706	77.8628	89.1983	121.824	135.772	69.2226
Vitvi03g00197	821.772	862.208	649.942	1008.93	716.035	776.825	726.946	800.545	565.034	761.793
Vitvi03g00196	1695.53	1498.73	1690.53	1992.11	1295.39	1637.16	1808	2024.34	1467.54	1457.91
Vitvi03g00195	1052.97	1037.26	1102.12	799.24	1402.72	934.955	1100.31	899.499	958.486	967.58
Vitvi03g00194	0.443624	0	0	0	0	0.657317	0.419686	0	0	0
Vitvi03g00193	192.279	310.205	231.753	191.21	148.389	237.909	223.73	111.314	156.686	206.988
Vitvi03g00192	0	0	0.39804	0	0	0	0	0.419885	0	0.922508
Vitvi03g00191	18.8693	4.45971	8.36823	16.0683	9.65331	7.9204	5.29741	30.4445	41.985	0.695666
Vitvi03g00190	672.606	313.572	926.856	908.867	1124.58	708.406	682.38	837.342	605.036	1071.93
Vitvi03g00199	508.734	513.555	498.04	294.028	420.435	706.636	436.175	449.367	558.235	332.483
Vitvi09g01145	0	0.98253	0.796079	0.443603	5.89827	0	0	0.414316	0.501689	1.48706
Vitvi09g01144	0.973947	3.61679	0.288682	0.427394	2.38547	0	1.86715	1.24295	1.28951	0.388163
Vitvi09g01146	0	0	0	0	0.61424	0	0	0	0	0
Vitvi09g01141	17.3493	12.9376	60.7391	67.4009	48.6532	32.357	32.8639	33.7813	50.3776	45.3789
Vitvi09g01143	33.4394	39.9771	31.2256	47.8486	46.2987	46.2968	43.0774	36.4187	44.6103	46.488
Vitvi11g00940	0	0	0	1.69132	1.3051	0	0.345877	1.67397	0.429836	0
Vitvi11g00945	0	0	0	0	14.0115	0	0	3.21875	0.501689	0
Vitvi11g00949	0.387683	0.724822	1.85685	0	2.38547	2.33084	0.765563	0	1.11884	2.86835
Vitvi09g01493	29.1604	31.1985	60.0238	17.6342	53.9503	33.7344	27.3288	19.7135	15.5972	16.4891
Vitvi09g01492	4.09553	5.07781	10.1703	22.6596	19.8028	22.81	26.4497	30.4244	18.1979	31.7127
Vitvi09g01491	222.347	112.985	68.9268	88.284	80.0176	102.88	59.8101	130.687	66.5407	102.816
Vitvi09g01497	39.0801	29.9664	29.859	22.2667	12.0625	18.8169	10.7105	61.046	12.0982	16.7109
Vitvi09g01496	445.202	467.477	502.575	542.038	603.534	432.558	489.392	609.015	526.721	480.012
